smiles,mestranol-similarity
C#CC1(OC)CCC2C3CCC(=C=COC)C(=CC)C3CCC21CO,0.6852886405959031
C#CC1(OC)CCC2C3=CCc4cc(OC)ccc4C3CCC21C#N,0.6852886405959031
COc1ccc2c(c1)CCC1C2=CC(C)([O-])C2(C)C1CCC2([O-])C#[SH],0.6851851851851851
C#CC1CCC2C3C(OC)Cc4cc(OC)ccc4C3CCC12C=C,0.6851851851851851
C#CC1CC(O)C2C3C(C)Cc4cc(OC)ccc4C3CCC12CC,0.6851851851851851
C#CC12C(=C)CC3c4ccc(OC)cc4CCC3C1SCCC2(O)F,0.6851851851851851
C#CC1CCC2C1(C)CCC1c3cc(OC)ccc3CCC12C#CO,0.6850828729281768
C#CC1(O)CCCC2C3CCC4=CC(OC)=C(OC)C4C3=CCC21C,0.6850828729281768
CC1(O)CCC2C3CCc4ccccc4C3CCC21S,0.6850574712643678
CC1(O)CCC2C3CCc4cc(Cl)ccc4C3CCC21,0.6850574712643678
CC1(C)CCC2C3CCc4ccccc4C3CCC21O,0.6850574712643678
C#CC12CC3c4ccc(C)cc4CCC3C1CC2(C)O,0.6850574712643678
C#CC1([O-])CCCC2C3CC=C(OC)CC3CCC21C,0.6850574712643678
C#CC1(O)CCCC2C3CC=C(OC)C=C3CCC21C,0.6850574712643678
C#CC1(O)CC2C3=CCc4ccccc4C3CCC21C,0.6850574712643678
CSOc1ccc(C2CCC3(C)C(CCC3([O-])Cl)C2C)c(C)c1,0.6850152905198776
COOc1ccc2c(c1)CCC1C3=CCC(O)(O)C3(C)CCC21,0.6850152905198776
COC=C1C=CC2=[N+](CCC3C2CCC2(C)C3CCC2(O)Cl)C1,0.6850152905198776
COC=C1C=C=[PH]2C(=C1)CCC1C2CCC2(C)C1CCC2([O-])Cl,0.6850152905198776
COC=C1C=C=S2C(=C1)CCC1C2CCC2(C)C1CCC2([O-])O,0.6850152905198776
C=C1CCC2C(CCC3(C)C2CCC3(C)O)C1=CC=COSC,0.6850152905198776
COc1ccc2c(c1)CCC1C3=CSC(O)(C#N)C3(C)CCC21,0.684903748733536
COc1ccc2c(c1)CCC1C2CCC2(CO)C(C=O)CCC12,0.684903748733536
COc1ccc2c(c1)CCC1C2CCC2(C)OC(C)(C=O)CC12,0.684903748733536
COOc1cccc(CC2CCCC3(C)C2CCC3([O-])C#[SH])c1,0.684903748733536
CCOOC1(O)CCC2C3CCc4ccccc4C3CCC21C,0.684903748733536
CCC1(C)CCC2C3C=Pc4cc(OC)ccc4C3CCC21O,0.684903748733536
C#Cc1ccc2c(c1)CCC1C2CCC2(OO)C1CCN2C#C,0.684903748733536
C#Cc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(C)OF,0.684903748733536
C#COc1ccc2c(c1)C1CCC3(C)C(CCC3(O)C#C)C1O2,0.684903748733536
C#CN1CCC2C3=CCc4cc(OC)ccc4C3CCC21OO,0.684903748733536
C#CCCCC1C2CC=C3C(=CC=[PH]=C3OC)C2CCC1(C)O,0.684903748733536
C#CCCC1C(OC)CCC2c3ccc(OC)cc3CCCC21,0.684903748733536
C#CC1CNCC2C3=CCc4cc(OC)ccc4C3CCC12C,0.684903748733536
C#CC1CCCC2CCc3cc(OC)ccc3C2CCC1SO,0.684903748733536
C#CC1CCC2c3ccc(OC)cc3CCC2C12CC2CCO,0.684903748733536
C#CC1CCC2C3=CCc4cc(OC)ccc4C3CCC12NC,0.684903748733536
C#CC1=CCC2C3CCc4cc(OC)ccc4C3CCC12C=O,0.684903748733536
C#CC1(F)CCC2C3CCC4=CC(SC)=N[SH]=C4C3CCC21C,0.684903748733536
C#CC(C)(OCC)C1(C)CCC2c3ccc(C)cc3CCC2C1,0.684903748733536
COc1cccc(CC2CCCC3(C)C2CCCC3([O-])C#N)c1,0.6847935548841894
COc1cccc(CC2CCCC3(C)C2CCCC3(O)C#N)c1,0.6847935548841894
COc1ccc2c(c1)CCC1C2CCC(C)C12CC[N-]C2C[O-],0.6847935548841894
COc1ccc2c(c1)CCC1C2CCC(C)C12CCSC2C[O-],0.6847935548841894
COc1ccc2c(c1)CCC1C2CCC(C)C12CCOC2C[O-],0.6847935548841894
COc1ccc2c(c1)CCC1C2CCC(C)C12CCNC2C[O-],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C([O-])(C#[SH])OCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C([O-])(C#[SH])NCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C([O-])(C#[O+])SCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C([O-])(C#[O+])NCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C([O-])(C#N)SCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C([O-])(C#N)OCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C(O)(C#[SH])OCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C(O)(C#[SH])NCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C(O)(C#[O+])[N-]CCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2C(O)(C#[O+])OCCC12C,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC2(C#[SH])C1CCC2(O)C#N,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CC[N-]C2([O-])C#N,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCSC2([O-])C#[SH],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCSC2([O-])C#[O+],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCSC2([O-])C#N,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCSC2(O)C#[SH],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCSC2(O)C#[O+],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCOC2([O-])C#[SH],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCOC2([O-])C#N,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCOC2(O)C#[SH],0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCOC2(O)C#N,0.6847935548841894
COc1ccc2c(c1)CCC1C2CC(C)C12CCNC2(O)C#N,0.6847935548841894
COc1ccc2c(c1)CCC(C)C1C2CCC2(C)C(C)CCC12,0.6847935548841894
COc1ccc2c(c1)CC(CO)C1C2CCC2(C)C(O)=CCC12,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CC[N-]C4([O-])C#[O+])C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCSC4([O-])C#N)C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCSC4(O)C#N)C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCOC4([O-])C#[O+])C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCOC4(O)C#[SH])C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCOC4(O)C#[O+])C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCOC4(O)C#N)C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCNC4([O-])C#[SH])C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCNC4([O-])C#N)C2=C1,0.6847935548841894
COC1C=C2CCC3C(CCC4(C)C3CCNC4(O)C#[SH])C2=C1,0.6847935548841894
COC1=CC=C2C1CCC1C2CCC2(C)C1CCOC2([O-])C#[SH],0.6847935548841894
COC1=CC=C2C1CCC1C2CCC2(C)C1CCOC2([O-])C#N,0.6847935548841894
COC1=CC=C2C1CCC1C2CCC2(C)C1CCOC2(O)C#[SH],0.6847935548841894
COC1=CC=C2C1CCC1C2CCC2(C)C1CCOC2(O)C#[O+],0.6847935548841894
COC1=CC=C2C1CCC1C2CCC2(C)C1CCOC2(O)C#N,0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCSC2([O-])C#[O+],0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCSC2([O-])C#N,0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCSC2(O)C#[O+],0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCOC2([O-])C#N,0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCOC2(O)C#[SH],0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCOC2(O)C#[O+],0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCOC2(O)C#N,0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCNC2([O-])C#[SH],0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCNC2(O)C#[O+],0.6847935548841894
COC1=CC2C(=C1)CCC1C2CCC2(C)C1CCNC2(O)C#N,0.6847935548841894
COC1([O-])CCC2C3CCc4c(ccc(O)c4C)C3CCC21C,0.6847935548841894
COC1([O-])C=CCC2C3CCc4cc(C)ccc4C3CCC21C,0.6847935548841894
COC1(O)CCNC2C3CCc4cc(O)ccc4C3CCC21C,0.6847935548841894
CNC12CCC3C4=CC=C(OC)C4CCC3C1CCC2([O-])C#N,0.6847935548841894
CC=C1C(=CCC)CCC2C1CCC1(C)C2CCCC1(O)C#N,0.6847935548841894
CC1=CC=C2C(CCC3C2CCC2(C)C3CCOC2([O-])C#N)C1,0.6847935548841894
CC12CCC3c4ccc([O-])cc4CCC3C1CCNC2(N)C#[SH],0.6847935548841894
CC12CCC3c4[o+]cc(O)cc4CCC3C1CCOC2(O)C#N,0.6847935548841894
C#CC1SCCC2C1(C)CCC1c3ccc(C)cc3CCC12C,0.6847935548841894
C#CC1CCC2C1(O)CCC1c3ccc(C)cc3CCC12CO,0.6847935548841894
C#CC12CCc3cc(OC)ccc3C1CCC1(C)CC=CCC12,0.6847935548841894
C#CC12CCC1C1C(CO)Cc3cc(OC)ccc3C1CC2C,0.6847935548841894
C#CC1(O)CCC2C3CCC4=CC(O)=CCC4C3C(C)CC21C,0.6847935548841894
C#CC1(O)CCC2C3CCC4=C(OC)CCC=C4C3CCC21Cl,0.6847935548841894
C#CSC1(O)CCC2C3CCc4cc(OC)cc(ONC=C)c4C3CCC21C,0.6847736625514403
C#CC1(P)CCC2=CCC3C4CCc5cc(OC)ccc5C4CCC3(C)C21C,0.6847736625514403
O=CC12CCC3c4ccc(OCS)cc4CCC3C1CCCC2(O)C#[SH],0.6846846846846846
NC(=O)C12CCC3c4ccc(OC#[SH])cc4CCC3C1CCC2(O)C#[SH],0.6846846846846846
N#COc1ccc2c(c1)CCC1C2CCC2(C=O)C1CCCC2(O)C#[SH],0.6846846846846846
N#COc1ccc2c(c1)CCC1C2CCC2(C#N)C1CCCC2([O-])C#[SH],0.6846846846846846
COc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(OCl)OSON,0.6846846846846846
C#COC12CCC3c4ccc(OOC(N)=O)cc4CCC3C1CCCC2(O)C#C,0.6846846846846846
C#CCCC1(C#C)CCC2C3CCc4cc(C#C)ccc4C3CCC21C,0.6846846846846846
C#CC1(OOOO)CCC2CCCc3cc(OC)ccc3CCCC21C,0.6846846846846846
C#CC1CCC(C2Cc3ccc(OC=N)cc3CC2CCO)C1(C)CC,0.6845878136200716
COc1ccc2c(c1)CCC1C2CCC23CC#CC2(C(C)=O)NSCC13,0.6844919786096257
C#COc1ccc2c(c1)CCC1(C(O)S)C2CCC2(C)C(C#C)CCC21,0.6844919786096257
C#COC12CCC3c4ccc(C#C)cc4CCC3C1CCCC2([O-])C#C,0.6844919786096257
C#COC1(O)CC(N)C2C3CCc4cc(OC)ccc4C3CCC21C=N,0.6844919786096257
C#CC1CCC2C3C(C)Cc4cc(OC)ccc4C3CCC12CC(=O)O,0.6844919786096257
C#CC1CCC2C3(C)CCc4cc(OC)ccc4C3CCC12OC(C)=O,0.6844919786096257
COC1=CC(OC)C2C(=C1)CCC1C2CCC2(C)C1CCCC2([O-])C#N,0.6843971631205674
C#CC1(O)CC(=O)C2C3CCc4cc(OC)ccc4C3C(Cl)CC21C=C,0.6843971631205674
CC12CCC3c4ccc(C(=O)C#[O+])cc4CCC3C1CC2([O-])C#N,0.6843657817109144
COc1ccc2c(c1)CCCC2CCC1(C)CCCC1([O-])C#[PH]Cl,0.6842619745845552
COc1ccc2c(c1)CCCC2CCC1(C)CCCC1(O)C#[PH]F,0.6842619745845552
CC1(O)NSCC2C3CCc4cc(OCCl)ccc4C3CCC21C,0.6842619745845552
C#CC(O)C1CC2C3CCc4cc(OC)ccc4C3CCC12OC,0.6842619745845552
C[N-]c1ccc2c(c1)CCC1C2CCC2(O)C1CCC2(OC)OC,0.6841593780369291
C[N-]c1ccc2c(c1)CCC1C2CCC2(C)C1CCC2(OC)OC,0.6841593780369291
COc1ccc2c(c1)CCC1C2C=CC2(C)C1CCC2(CO)OO,0.6841593780369291
COC1=CCC2C(=C1)CCC1C2CCC2(C)C1CCC2(C#P)C#[SH],0.6841593780369291
COC1=CCC2C(=C1)CCC1C2CCC2(C)C1CCC2(C#N)OF,0.6841593780369291
COC1=CCC2C(=C1)CCC1C2CCC2(C)C1CCC2(C#N)OC,0.6841593780369291
CC12CCC3c4ccc(C#[SH])cc4CCC3C1CCC2(C#N)ON,0.6841593780369291
C#Cc1ccc2c(c1)CCC1C2CCC2(N)C1CCC2(C#C)ON,0.6841593780369291
C#CSC12CCCC(CCc3cccc(OC)c3)C1CCC2(C)O,0.6841593780369291
C#CC1(SN)CCCC2CCc3cc(OC)ccc3C2CC=C1C,0.6841593780369291
C#CC1(OF)CCCC2CCc3cc(OC)ccc3C2CC=C1C,0.6841593780369291
C#CC1(OF)CCC2C3CCC4CC(OC)=CC=C4C3CCC21Br,0.6841593780369291
C#CC1(OC)CCC2C3CCC#CC(OC)=CC=CC3CCC21C,0.6841593780369291
C=NC12CCC3c4ccc(OC(C)=O)cc4CCC3C1CCOC2([O-])C#[SH],0.6841186736474694
COc1ccc2c(c1)CCC1C2C(Cl)CC2(C)C1CC=CC2(O)P,0.6840579710144927
CNCC1(O)CCCC2C3CCc4cc(N)ccc4C3CCC21C,0.6840579710144927
C#CSC1CCC2c3ccc(OC)cc3CCC23C1C1CC13C[O-],0.6840579710144927
C#COC1(O)CCCC2C3CCc4cc(O)ccc4C3CCC21F,0.6840579710144927
C#CCC1(C)CCC2C3=CC=C(OC)CC3CCC2(CO)C1CC,0.6840579710144927
COc1ccc2c(c1)CCC1C2=CCC2C1CCC1(C)C2CCC1([O-])C#[SH],0.6840277777777778
COc1ccc2c(c1)CCC1C2=CCC2C1CCC1(C)C2CCC1([O-])C#N,0.6840277777777778
C#CC1(S)CCC2C3CC=C4c5ccc(OC)cc5CCC4C3CCC21C,0.6840277777777778
C#CC1(P)CCC2C3CC=C4c5ccc(OC)cc5CCC4C3CCC21C,0.6840277777777778
COc1ccc2c(c1)CCC13C2CCC(C)C1CCSC3([O-])C#N,0.6839577329490873
CCOc1cccc2c1C1CCC3(C)C(CCCC3(C)O)C1CC2,0.6839577329490873
CC(=O)C12CCC3c4ccc(C)cc4CCC3C1CCCC2(C)O,0.6839577329490873
C#CC1(O)CCCC2C3CCc4ccccc4C3CCC21OOO,0.6839577329490873
C#COOc1ccc2c(c1)CCC(CO)C1C2CCC2(C)C(C#C)CCC12,0.6839378238341969
C#CCOC1=CCC2C(=C1)CCC1C2CCC2([O-])C1CCC2(O)C#C,0.6837606837606837
C#CC1(O)CCC2CCCc3cc(OOOBr)ccc3C#SCC21C,0.6837606837606837
C#CC1(O)CCC2CCCc3cc(OOC#[SH])ccc3C#[PH]CC21C,0.6837606837606837
C#CC1(O)CCC2CC(c3ccc(OOCC)cc3CC)=CCC21C,0.6837606837606837
C#CC1(O)CCC(C2CCc3cc(ONC#[SH])ccc3C2CC)C1Br,0.6837606837606837
CSOc1ccc2c(c1)CCC1C2CCC2(C)CC=CCC12,0.6836518046709129
CNOc1ccc2c(c1)CCC1C2CCC2(C)CC=CCC12,0.6836518046709129
CCOc1ccc2c(c1)CCC1C2CCC2(C)CC=CCC12,0.6836518046709129
CC=C(C)C=C1CCC2C(CCC3(C)C2CCC3(O)C#[SH])C1,0.6836518046709129
C#COc1ccc2c(c1)CCC1C2CCC2(C)C(C)CCC12,0.6836518046709129
COOc1ccc2c(c1)CCC1C3=CCOC(O)(C#[SH])C3(C)CCC21,0.6835680751173708
COC=C1C=CC2=[N+](CCC3C2CCC2(C)C3CCOC2(O)C#[SH])C1,0.6835680751173708
CNOc1ccc2c(c1)CCC1C2CCC2(N)C1CCCC2(O)C=O,0.6835680751173708
CCOc1ccc2c(c1)CCC1C3=CCSC(O)(C#[SH])C3(C)CCC21,0.6835680751173708
C#SC1(O)CCCC2C3CCC4=CC(OC=O)=CCC4C3CCC21C,0.6835680751173708
C#SC1(N)CCC2C3CCc4cc(OOC)ccc4C3CCC21CN,0.6835680751173708
COc1ccc2c(c1)CCC1C3=CCC(C)(O)C3(S)CCC21,0.6835443037974682
COc1ccc2c(c1)CCC1C2CCC2(Br)C1N=CC2(C)O,0.6835443037974682
COc1ccc2c(c1)CCC1C2=CCC2(C)C1CCC2(N)Br,0.6835443037974682
COc1ccc2c(c1)CCC1C2=CCC2(C)C1CCC2(F)Br,0.6835443037974682
COC=CC=C1COCCC2C1CCC1(C)C2CCC1(O)F,0.6835443037974682
COC=CC=C1COCCC2C1CCC1(C)C2CCC1(O)Cl,0.6835443037974682
COC1C=C2CCC3C(=CCC4(C)C3CCC4([O-])F)C2=CC1,0.6835443037974682
COC1=C=[O+]C2C(=C1)CCC1C2CCC2(C)C1CCC2(O)S,0.6835443037974682
COC1=C=[O+]C2C(=C1)CCC1C2CCC2(C)C1CCC2(O)P,0.6835443037974682
CC1CCC2C3CCc4cc(OO)ccc4C3CCC12OO,0.6835443037974682
C#Cc1ccc2c(c1)CCC1C2CCC2(O)C1CCC2(O)Cl,0.6835443037974682
C#CC(C)C1C(CO)CCC2c3ccc(OC)cc3CCC21,0.6835443037974682
C#CSOc1ccc2c(c1)CCC1C2CCC2(C)C1CN(N)CC2(C#C)OC,0.6835016835016835
COOC1(OO)CCC2C3CCc4cc(OC)ccc4C3CCC21F,0.6834733893557422
COc1ccc2c(c1)CCC1C2CC(N)C2(C)C1CCC2(N)C(=O)O,0.6833797585886723
C#Cc1ccc2c(c1)CCC1C2CCC2(OC)C1CCNC2(O)C#[SH],0.6833797585886723
C#CC12CCC3C(=CCc4cc(OC)ccc43)C1CCOC2(O)C#[SH],0.6833797585886723
C#CC1(O)CN=CC2C3CCc4cc(OCl)ccc4C3CCC21C=O,0.6833797585886723
C#CC1(C)CCCC2C3CCc4cc(C#N)ccc4C3CCC21C#[SH],0.6833797585886723
C#CC1(O)CCC2C3SCc4c(ccc5c4CC(ONC)CC5)C3CCC21C,0.6833333333333332
C#CC1(O)CCC2C3CCC4C(=CCc5cc(OC)ccc54)C3CCC21C=O,0.6833333333333332
C#CN1CCC2C3CCc4cc(OC)ccc4C3=CC(O)(C#C)C21C,0.683287165281625
C#CCC1Cc2cc(OO)ccc2C2CCC3(C)C(C#C)CCC3C12,0.683287165281625
C#CC1CC(=O)C2C3C(CC)Cc4cc(OC)ccc4C3CCC12C,0.683287165281625
C#CC1CC(=C)C2C3C(CC)Cc4cc(OC)ccc4C3CCC12C,0.683287165281625
C#CC1=CCC2C1(O)CCC1c3ccc(OC)cc3CCC12COC,0.683287165281625
C#CC1(O)CCC2C3=CCS4=CC(ONOCC)=CC=C4C3CCC21C,0.683287165281625
C#COC12C#CCOc3ccc4c(c3)CCC3C4CCC1(C)C3CC2,0.6831955922865013
C#CC1(S)CCC1(C)CCC1CCCc2cc(OOC)ccc21,0.6831275720164609
C#CC1(OCl)CCC2C3CCC4=CCc5cc(OC)ccc5C4C3CCC21C,0.6830870279146142
C#COC(C=C1CCC2C(CCC3(C)C2CCC3([O-])F)C1)=CC,0.6830265848670757
C#CC(O)CC1C(C)CCC2c3ccc(OCO)cc3CCC21,0.6830265848670757
COc1ccc2c(c1)CCC1C2CCC2C1CCC2(C)C(C)=O,0.6829268292682926
C#CN1CCC2C3CCc4cc(OOC)ccc4C3CCC21OC(C)=O,0.6829268292682926
C#CC12CCC3c4ccc(OC)cc4CCC3C1CC2C(C)=O,0.6829268292682926
C#CC(CP)CC1C(C)CCC2c3ccc(OC)cc3CCC21,0.6829268292682926
C#CC(CC1C(C)CCC2c3ccc(OC)cc3CCC21)SC,0.6829268292682926
C#CC(CC1C(C)CCC2c3ccc(OC)cc3CCC21)OC,0.6829268292682926
C#CC1(O)CCC2C3CCc4c(ccc5c4CC(OSOO)CC5)C3CCC21C,0.6828478964401294
COOCC1(N)CCCC2C3CCc4cc(OC)ccc4C3CCC21C,0.6828391734052112
C#CC1(C)C=C(OC)C2C3CCc4cc(OOC)ccc4C3CCC21O,0.6828391734052112
CSC12CCC3c4ccc(CO)cc4CCC3C1CCC2(C)O,0.6828282828282828
COc1ccc2c(c1)CCC1(O)C2CCC2(C)CC(O)=CCC21,0.6828282828282828
COC1=CC=C2C(C1)CC1C2CCC2(C)C1CCC2([O-])C#[PH]N,0.6828282828282828
COC1=CC=C2C(C1)CC1C2CCC2(C)C1CCC2(O)C#[PH]N,0.6828282828282828
CCC12CCC3c4ccc(CO)cc4CCC3C1CCC2(C)O,0.6828282828282828
C=P#CC1(O)CCC2C3CCC4=C(OC)CC=C4C3CCC21C,0.6828282828282828
C=C1CCC2C(CCC3(CO)C2CCC3(C)O)C1=CC=COC,0.6828282828282828
C#CC1CCC2C3C(=CCC12C)c1ccc(CC)cc1CC3O,0.6828282828282828
C#CC1CCC2C3(C)CCc4cc(CO)ccc4C3CCC12O,0.6828282828282828
C#CC1CCC2C(CC)C(c3ccc(CO)cc3C)CCC12C,0.6828282828282828
C#CC1CCC2=C3C(C)Cc4cc(OC)ccc4C3CCC21O,0.6828282828282828
C#CC1CC2(C)CCC3c4ccc(C)cc4CCC3C2CCO1,0.6828282828282828
C#CC12CCC3c4ccc(OC)cc4CC[SH]3C1=CCC2(C)O,0.6828282828282828
C#CC(CC)(OCl)C1(C)CCC2c3ccc(C)cc3CCC2C1,0.6828282828282828
COc1ccc2c(c1)CCC1C2CCC2(C)C1C=CC(OC)C2([O-])C#[SH],0.6827524575513851
COc1ccc2c(c1)CCC1C2CCC2(C)C1C=CC(OC)C2(O)C#[SH],0.6827524575513851
COc1ccc2c(c1)CCC1C2CCC2(C)C1C=CC(OC)C2(O)C#N,0.6827524575513851
COOc1ccc2c(c1)CCC1C2=C(OC)CC2(C)C1CCC2(O)C#[SH],0.6827524575513851
COc1ccc2c(c1)CCC1C2CC2CS#CC3([O-])OCCC213,0.6827309236947792
CC12CCC3c4ccoocc(c4)CCC3C1CCC2(O)C#[SH],0.6827309236947792
CC12CCC3c4ccoocc(c4)CCC3C1CCC2(O)C#N,0.6827309236947792
C#Cc1cccc2c1C1CCC3(C)C(CCC3(O)CC)C1CC2,0.6827309236947792
C#Cc1cccc2c1C1CCC3(C)C(CCC3(C)C#C)C1CC2,0.6827309236947792
C#CS12CCC3Cc4ccc(OC)cc4CC3C1CCC2(N)O,0.6827309236947792
C#CS12CC3CC(CCc4cc(OC)ccc43)C1CCC2(C)C,0.6827309236947792
C#CC1([O-])CCC2C3CCc4cccc(c4)C#CC3CCC21C,0.6827309236947792
C#CC1([O-])CC2CC3CCCC=CC(C)=CC=C2OCCC31C,0.6827309236947792
C#CC1(OC)CCC2C3CCC4=C(O)CCC=C4C3CCC21C,0.6827309236947792
C#CC1(O)CCC2C3CCc4cccc(O)c4C3CCC21OO,0.6827309236947792
C#CC1(O)CCC2C3CCc4cccc(N)c4C3CCC21C#C,0.6827309236947792
C#CC1(O)CCC2C3CCc4cccc(Cl)c4C3CCC21C#C,0.6827309236947792
C#CC1(O)CCC2C3CC(=C)c4cccc(N)c4C3CCC21C,0.6827309236947792
COc1ccc2c(c1)CCC1(O)C2CCC2(C)C1CCSC2(C#N)OC,0.6826666666666666
COc1cc2c(cc1N)C1CCC3(C)C(CCCC3(C#N)CN)C1CC2,0.6826666666666666
COC1=CC(C)([O-])C2C(=C1)CCC1C2CCC2(C)C1CCC2(O)C#[PH][O-],0.6826666666666666
CCOC1=C2C3CCc4cc(OC)ccc4C3CCC2(C)C(O)(C#[SH])C1,0.6826666666666666
C#CC1(O)C(S)CC2C3CCc4cc(CC)ccc4C3CCC21C(=O)[O-],0.6826666666666666
C#C[PH]#CC1([O-])CCC2C3CCc4cc(OC)ccc4C3CCC21OCC#CS,0.682615629984051
C#CC1CCC2C3C(COC)Cc4cc(OC)ccc4C3CCC12C#C,0.6825817860300619
CC1(P)CCC2C3CCc4cc(OOON)ccc4C3CCC21C,0.6824457593688362
C#CNOc1ccc2c(c1)CCC1C2=CCC2(C)C1CCC2(O)P,0.6824457593688362
CCCOc1ccc2c(c1)CC(C)C1C2CCC2(C)C(O)CCC12,0.6823529411764705
C#COOc1cccc(CC2CCCC3(C)C2CCC3(O)C#C)c1,0.6823529411764705
C#CC(OC)C1CC2C3CCc4cc(OC)ccc4C3CCC12O,0.6823529411764705
COc1ccc2c(c1)CCCC2CCC1(C)CCCOC1([O-])C#[SH],0.682261208576998
COc1ccc2c(c1)CCCC2CCC1(C)CCCOC1([O-])C#[O+],0.682261208576998
COc1ccc2c(c1)CCCC2CCC1(C)CCCOC1([O-])C#N,0.682261208576998
COc1ccc2c(c1)CCCC2CCC1(C)CCCOC1(O)C#[SH],0.682261208576998
COc1ccc2c(c1)CCCC2CCC1(C)CCCOC1(O)C#[O+],0.682261208576998
COc1ccc2c(c1)CCCC2CCC1(C)CCCOC1(O)C#N,0.682261208576998
C#CC1CCC2C3(C)CCc4cc(OC=C)ccc4C3CCC12N,0.682261208576998
C#CC1(C(C)=O)C=CCC2C3CCc4cc(OC=C)ccc4C3CCC21C,0.6822510822510821
C#CC1(C(=O)O)CSCC2C3CCC4CC(OOC)=CC=C4C3CCC21C,0.6822510822510821
Cc1cc(O[O-])ccc1C1CCC2(C)C(CCNC2(O)C#[SH])C1C,0.6821705426356589
COc1ccc2c(c1)CCC1C3=PCCC(C)(C#N)C3(C)CCC21,0.6821705426356589
COc1ccc2c(c1)CCC1C3=CCCC([O-])(C#N)C3(Cl)CCC21,0.6821705426356589
COc1ccc2c(c1)CCC1C3=CCCC(O)(C#N)C3(N)CCC21,0.6821705426356589
COC=CC=C1C=[O+]CCC2C1CCC1(C)C2CCOC1(O)C#[SH],0.6821705426356589
CCOc1ccc2c(c1)CC(CN)C1C2CCC2(C)C(O)CCC12,0.6821705426356589
C=C1CCC2C(CCC3(C)C2CCSC3([O-])C#N)C1=CC=[O+]OC,0.6821705426356589
C=C1CCC2C(CCC3(C)C2CCSC3(O)C#[O+])C1=CC=NOC,0.6821705426356589
C=C1CCC2C(CCC3(C)C2CCNC3([O-])C#[SH])C1=CC=NOC,0.6821705426356589
C#Cc1ccc2c(c1)CC=C1C2CCC2(C)C1CCOC2([O-])C#C,0.6821705426356589
C#CC1CCCC1(C)CCC1c2ccc(OC)cc2CCC1PC,0.6821705426356589
C#CC1CCC2C3C(C)Cc4cc(C(C)=O)ccc4C3CCC12C,0.6821705426356589
C#CC12C#CCC13CCC1C4=CCC(OC)C=C4CCC1C3CC2,0.6821705426356589
C#CC1(OC)OCCC2C3CCc4cc(OOO)ccc4C3C(=C)CC21C,0.6821705426356589
C#CC1(O)OCOC2C3C=Cc4cc(OC)ccc4C3CCC21O,0.6821705426356589
