smiles,c11h24
CCC=C(CC)C(C)C,8.842698865988312e-05
CCC=C(C)C(C)CC,8.842698865988312e-05
CCC=C(C)C(C)(C)C,8.842698865988312e-05
CCC1CCCCC1C,8.842698865988312e-05
CCC1CCCC(C)C1,8.842698865988312e-05
CCC1CCC(CC)C1,8.842698865988312e-05
CCC1CCC(C)(C)C1,8.842698865988312e-05
CCC1(C)CCCCC1,8.842698865988312e-05
CCC1(C)CCCC1C,8.842698865988312e-05
CCC(C=C(C)C)CC,8.842698865988312e-05
CCC(C)Cc1c(Cl)ccc(OC)c1C1OC(=O)NC1=O,8.842698865988312e-05
CCC(C)CC=C(C)C,8.842698865988312e-05
CCC(C)CC1CCC1,8.842698865988312e-05
CCC(C)C1C(O)C(O)C(O)N(CCCN)C1CO,8.842698865988312e-05
CCC(C)C1(C)CC1C,8.842698865988312e-05
CCC(C)=C(C)C(C)C,8.842698865988312e-05
CCC(C)(C)CC1CC1,8.842698865988312e-05
CC=CCCCCCC,8.842698865988312e-05
CC=CCCCC(C)C,8.842698865988312e-05
CC=CCCC(C)CC,8.842698865988312e-05
CC=CC=C(C)CNc1cc(C)nc2ccccc12,8.842698865988312e-05
CC=C(CCC)CCC,8.842698865988312e-05
CC=C(CCC)C(C)C,8.842698865988312e-05
CC=C(CC)CCCC,8.842698865988312e-05
CC=C(CC)C(C)(C)C,8.842698865988312e-05
CC=C(C)CCC(C)C,8.842698865988312e-05
CC=C(C)CC(C)(C)C,8.842698865988312e-05
CC=C(C)C(C)CCC,8.842698865988312e-05
CC=C(C)C(C)C(C)C,8.842698865988312e-05
CC1CCCCC1(C)C,8.842698865988312e-05
CC1CCCC(C)C1C,8.842698865988312e-05
CC1CCC1C(C)(C)C,8.842698865988312e-05
CC1CCC(C)(C)CC1,8.842698865988312e-05
CC1CCC(C(C)C)C1,8.842698865988312e-05
CC1CC(C)(C)C1(C)C,8.842698865988312e-05
CC1CC(C)(C(C)C)C1,8.842698865988312e-05
CC1(C)CCCCCC1,8.842698865988312e-05
CC(C)CC1(C)CCC1,8.842698865988312e-05
CC(C)C1CC(C)C1C,8.842698865988312e-05
C=CCCNC(O)c1ccnc(Nc2ccc(O)cc2)n1,8.842698865988312e-05
C=CCCCCCCC,8.842698865988312e-05
C=CCCCCC(C)C,8.842698865988312e-05
C=CCCCC(C)CC,8.842698865988312e-05
C=CCCCC(C)(C)C,8.842698865988312e-05
C=CCCC(CC)CC,8.842698865988312e-05
C=CCCC(C)CCC,8.842698865988312e-05
C=CCCC(C)C(C)C,8.842698865988312e-05
C=CCCC(C)(C)CC,8.842698865988312e-05
C=CCC(CC)CCC,8.842698865988312e-05
C=CCC(CC)C(C)C,8.842698865988312e-05
C=CCC(C)CCCC,8.842698865988312e-05
C=CCC(C)CC(C)C,8.842698865988312e-05
C=CCC(C)C(C)CC,8.842698865988312e-05
C=CCC(C)(CC)CC,8.842698865988312e-05
C=CCC(C)(C)CCC,8.842698865988312e-05
C=CCC(C)(C)C(C)C,8.842698865988312e-05
C=CC(CCC)CCC,8.842698865988312e-05
C=CC(CC)CCCC,8.842698865988312e-05
C=CC(CC)CC(C)C,8.842698865988312e-05
C=CC(C)CCCCC,8.842698865988312e-05
C=CC(C)CCC(C)C,8.842698865988312e-05
C=CC(C)CC(C)(C)C,8.842698865988312e-05
C=CC(C)C(C)CCC,8.842698865988312e-05
C=CC(C)C(C)C(C)C,8.842698865988312e-05
C=CC(C)(C)CCCC,8.842698865988312e-05
C=CC(C)(C)C(C)CC,8.842698865988312e-05
C=C1CCCc2c1cc(N1CC1C)c1ccn(C)c21,8.842698865988312e-05
C=C(CCC)CCCC,8.842698865988312e-05
C=C(CCC)C(C)CC,8.842698865988312e-05
C=C(CC)CCC(C)C,8.842698865988312e-05
C=C(CC)CC(C)(C)C,8.842698865988312e-05
C=C(CC)C(C)CCC,8.842698865988312e-05
C=C(CC)C(C)(C)CC,8.842698865988312e-05
C=C(C)CCCCCC,8.842698865988312e-05
C=C(C)CCCC(C)C,8.842698865988312e-05
C=C(C)CCC(C)CC,8.842698865988312e-05
C=C(C)CC(C)CCC,8.842698865988312e-05
C=C(C)C(C)C(C)CC,8.842698865988312e-05
C=C(C(C)C)C(C)CC,8.842698865988312e-05
Cc1cnn(C2CCN(Cc3ccccc3)C2)c1C(=O)O,8.481823524646921e-05
CSCC(C)CCCCC(=O)C#N,8.481823524646921e-05
COC=CC=C[N+](C)=CCC(C)Cl,8.481823524646921e-05
CNC=C(CCN1CC(N)CSCO1)c1ccccc1C,8.481823524646921e-05
CN(CC(=O)Nc1ccccc1Cl)C(=O)CCCCCNCF,8.481823524646921e-05
CCCc1csc(C(C)OCC)n1,8.481823524646921e-05
CCCCCc1cc(C(=O)C(C)CC)ccc1C(=O)O,8.481823524646921e-05
CCCCCCc1ccccc1Cl,8.481823524646921e-05
CCCCCCC(CC)C(=O)Nc1ccc(C#N)cc1,8.481823524646921e-05
CCC=NN(N)CNCCCNC(C)(C)CC,8.481823524646921e-05
CCC(C)CCc1ccc(Cl)cc1,8.481823524646921e-05
CCC(C)CC(=O)C(=O)NC1CC1,8.481823524646921e-05
CC1=CC(C)(C)NC(=S)N1c1ccc(CC(C)C)cc1,8.481823524646921e-05
CC(C)NC(=O)CC1CC=CC=[SH]1,8.481823524646921e-05
CC(C)CNCCC1(Cl)CCCN(C(=O)c2ccco2)C1,8.481823524646921e-05
CC(C)CCNC(=O)c1cccnc1SC1=CC=C(Cl)C1,8.481823524646921e-05
CC(C)(Cl)NCCCn1cccc1,8.481823524646921e-05
O=CCOCCCOCCOCC[O-],7.485182988770064e-05
CSC#CC(O)OCCC(C)N(C)O,7.485182988770064e-05
CCCc1nccn1CCCCCC(C)CC,7.485182988770064e-05
CCCOCCCSCC(C)CC1=CCCC1,7.485182988770064e-05
CCCCC(Cc1cc(C)[nH]n1)C(C)C(C)C,7.485182988770064e-05
CCC(C)CCCCCC(C)CC1CC(=O)O1,7.485182988770064e-05
CC(CCCC(C)C(C)C)CCn1ccnc1,7.485182988770064e-05
C=CN=C(CSc1nc(N)cc(O)n1)ONC=CC=COC,7.485182988770064e-05
C=CCCCCCCCCCCOC=CCO,7.485182988770064e-05
C=C1CC2CC(CCCP(C)CC)C(C1)N2C,7.485182988770064e-05
Cc1ccc(S(=O)(=O)OCCC2=CC(=O)CCN2C(C)Cl)cc1,7.485182988770063e-05
CCCCCS(=O)(=O)c1ccc(NN=Cc2cccnc2)nc1,7.485182988770063e-05
CCC(=O)c1cc([N+](=O)[O-])ccc1NC(=O)CN(CCCl)CCCl,7.485182988770063e-05
CC(=N)N=C(N)C1CN(C(=O)c2ccc3c(c2)COC3)CCO1,7.485182988770063e-05
C=CC=C1OC2(NCC)CSCC(=O)NC3=NC(C)=CS3=NN=C12,7.485182988770063e-05
C=C=CC=CC=CCNS(=O)(=O)C(C=COC)C=Cn1cnnn1,7.485182988770063e-05
CCP(C)CC=C=C1CCNC(=O)Cc2ccncc2C1,7.179708607360914e-05
OCCCCCCCCS,7.179708607360913e-05
OCCCCCCCCO,7.179708607360913e-05
NCCCCN1CCCC1,7.179708607360913e-05
NCCCCCCCC[O-],7.179708607360913e-05
NCCCCCCCCF,7.179708607360913e-05
C[N-]C(C)CCCCSC,7.179708607360913e-05
CSSC(C)CC(C)(C)C,7.179708607360913e-05
CSOCCCCC(C)C,7.179708607360913e-05
CSCCCCCCCS,7.179708607360913e-05
CSCCCCC(C)SC,7.179708607360913e-05
CSCCC(CO)C(C)C,7.179708607360913e-05
CSC(CO)CCC(C)C,7.179708607360913e-05
CSC(CO)C(C)C(C)C,7.179708607360913e-05
CSC(C)CCCCCS,7.179708607360913e-05
CSC(C)CCCCCO,7.179708607360913e-05
CSC(C)CCCC(C)O,7.179708607360913e-05
CSC(C)CCC=[N+](C)C,7.179708607360913e-05
CSC(C)C(C)C(C)SC,7.179708607360913e-05
CP(C)CCCC(C)(C)F,7.179708607360913e-05
CO[SH]=C(C)CCC(C)C,7.179708607360913e-05
COCOCCCC(C)C,7.179708607360913e-05
COCCCCCCSC,7.179708607360913e-05
COCCCCCCOC,7.179708607360913e-05
COCCCCCCCS,7.179708607360913e-05
COCCCCCC=[SH]C,7.179708607360913e-05
COCCCCC(C)SC,7.179708607360913e-05
COCCCC(C)COC,7.179708607360913e-05
COCC(S)CCC(C)C,7.179708607360913e-05
COCC(C)C(C)CCO,7.179708607360913e-05
COC(C)CCCCCS,7.179708607360913e-05
COC(C)CC(S)C(C)C,7.179708607360913e-05
COC(C)C(CO)C(C)C,7.179708607360913e-05
COC(C)C(C)CCCO,7.179708607360913e-05
COC(C)(C)CCCCO,7.179708607360913e-05
CNC1(C)CNC(C)(C)C1,7.179708607360913e-05
CCSCCCCCSC,7.179708607360913e-05
CCSCCCCCOC,7.179708607360913e-05
CCSCCCCCCO,7.179708607360913e-05
CCSCCCC=[N+](C)C,7.179708607360913e-05
CCSCCCC(C)SC,7.179708607360913e-05
CCSCCC(C)COC,7.179708607360913e-05
CCSCC(C)(CC)CS,7.179708607360913e-05
CCSC(C)CCCOC,7.179708607360913e-05
CCS#[N+]CCC(C)CC,7.179708607360913e-05
CCOCCCCC[N-]C,7.179708607360913e-05
CCOCCCCCSC,7.179708607360913e-05
CCOCCCCCCO,7.179708607360913e-05
CCOCCCC(C)OC,7.179708607360913e-05
CCOCCC(C)SCC,7.179708607360913e-05
CCOC(S)CCC(C)C,7.179708607360913e-05
CCOC(C)CCCCO,7.179708607360913e-05
CCC[N-]CCC(C)OC,7.179708607360913e-05
CCCSCCSCCC,7.179708607360913e-05
CCCSCCCSCC,7.179708607360913e-05
CCCSCCCC(C)O,7.179708607360913e-05
CCCSCCC(C)OC,7.179708607360913e-05
CCCOCCSCCC,7.179708607360913e-05
CCCOCCCSCC,7.179708607360913e-05
CCCOCCCCCO,7.179708607360913e-05
CCCOCCCC(C)O,7.179708607360913e-05
CCCOCCC(O)CC,7.179708607360913e-05
CCCOCC(C)COC,7.179708607360913e-05
CCCOCC(C)(C)OC,7.179708607360913e-05
CCCOC(C)COCC,7.179708607360913e-05
CCCNC(C)(C=N)CC,7.179708607360913e-05
CCCCc1cccc2ccn(C(=O)CCCC(=O)O)c12,7.179708607360913e-05
CCCC[N-]CCC(C)O,7.179708607360913e-05
CCCCSCCOCC,7.179708607360913e-05
CCCCSCCCOC,7.179708607360913e-05
CCCCSC(S)CCC,7.179708607360913e-05
CCCCSC(C)COC,7.179708607360913e-05
CCCCNC(C)(C)CCl,7.179708607360913e-05
CCCCNC(C)(C)C=N,7.179708607360913e-05
CCCCC[N-]CCSC,7.179708607360913e-05
CCCCC[N-]CCCS,7.179708607360913e-05
CCCCCSCOCC,7.179708607360913e-05
CCCCCSCCCO,7.179708607360913e-05
CCCCCOCCSC,7.179708607360913e-05
CCCCCOCC(C)S,7.179708607360913e-05
CCCCCOC=[N+](C)C,7.179708607360913e-05
CCCCCNCCCBr,7.179708607360913e-05
CCCCCCSOCC,7.179708607360913e-05
CCCCCCOOCC,7.179708607360913e-05
CCCCCCOCOC,7.179708607360913e-05
CCCCCCOCCO,7.179708607360913e-05
CCCCCCCOCO,7.179708607360913e-05
CCCCCCCNCF,7.179708607360913e-05
CCCCCCCCOS,7.179708607360913e-05
CCCCCCC(N)CF,7.179708607360913e-05
CCCCCCC(=N)CN,7.179708607360913e-05
CCCCCC=[SH]SCC,7.179708607360913e-05
CCCCCC(S)C(C)S,7.179708607360913e-05
CCCCCC(O)CSC,7.179708607360913e-05
CCCCCC(O)CCO,7.179708607360913e-05
CCCCCC(CO)SC,7.179708607360913e-05
CCCCCC(C)SOC,7.179708607360913e-05
CCCCCC(=O)Nc1sccc1S(=O)(=O)Nc1onc(C)c1Br,7.179708607360913e-05
CCCCC=PCNCC,7.179708607360913e-05
CCCCC(S)OCCC,7.179708607360913e-05
CCCCC(CS)COC,7.179708607360913e-05
CCCCC(COC)OC,7.179708607360913e-05
CCCCC(CO)SCC,7.179708607360913e-05
CCCCC(CO)OCC,7.179708607360913e-05
CCCCC(C)(S)COC,7.179708607360913e-05
CCCCC(C)(C)OOC,7.179708607360913e-05
CCCC=PCNCCC,7.179708607360913e-05
CCCC(OC)C(O)CC,7.179708607360913e-05
CCCC(OC)C(C)CO,7.179708607360913e-05
CCCC(CS)C(C)(C)O,7.179708607360913e-05
CCCC(COC)COC,7.179708607360913e-05
CCCC(CC)CCSO,7.179708607360913e-05
CCCC(C=[SH]CC)OC,7.179708607360913e-05
CCCC(C)CSSCC,7.179708607360913e-05
CCCC(C)CSCOC,7.179708607360913e-05
CCCC(C)COCCO,7.179708607360913e-05
CCCC(C)CCCc1coc(-c2ccc(Cl)cc2Cl)n1,7.179708607360913e-05
CCCC(C)(C)C=NCN,7.179708607360913e-05
CCC=[SH]C(OC)C(C)C,7.179708607360913e-05
CCC(SC)C(C)COC,7.179708607360913e-05
CCC(S)C[SH]=CC(C)C,7.179708607360913e-05
CCC(P)CC(C)CCF,7.179708607360913e-05
CCC(CSSC)C(C)C,7.179708607360913e-05
CCC(CO)CSC(C)C,7.179708607360913e-05
CCC(CCO)CCOC,7.179708607360913e-05
CCC(CC)CCNCF,7.179708607360913e-05
CCC(C)CN=CCCN,7.179708607360913e-05
CCC(C)CCCSOC,7.179708607360913e-05
CCC(C)(S)CCCSC,7.179708607360913e-05
CCC(=N)CNCC(C)C,7.179708607360913e-05
CC=PCNCCCCC,7.179708607360913e-05
CC(O)CCC(C)CCS,7.179708607360913e-05
CC(CS)CCCCCO,7.179708607360913e-05
CC(CCN)=NCC(C)C,7.179708607360913e-05
CC(C)COCCCCS,7.179708607360913e-05
CC(C)CN1CCNCC1,7.179708607360913e-05
CC(C)CCOCCCO,7.179708607360913e-05
CC(C)CCN1CCCN1,7.179708607360913e-05
CC(C)CCCOCCO,7.179708607360913e-05
CC(C)CCC(S)CCO,7.179708607360913e-05
CC(C)C(C)CCC(N)Br,7.179708607360913e-05
CC(C)C(C)C=NCCN,7.179708607360913e-05
C=NC(CCC)CCPC,7.179708607360913e-05
C=CCCNCCCNC,7.179708607360913e-05
C=CC1CCN(C(=O)CCCc2ccc(Cl)c(Cl)c2)CC1,7.179708607360913e-05
C=CC(C)CCS#[SH](C)C,7.179708607360913e-05
CN1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1,6.336070607455965e-05
CCNCC(C)c1ccccc1,6.336070607455965e-05
CCCNC1CC1C1C=CC=C1,6.336070607455965e-05
CCC(CC)c1cc(C)ccn1,6.336070607455965e-05
CCC(CC)Cc1ccccn1,6.336070607455965e-05
CCC(C)CCc1cccnc1,6.336070607455965e-05
CCC(C)(C)Nc1ccccc1,6.336070607455965e-05
CC(C)CCCc1ccncc1,6.336070607455965e-05
C1=CCC(CN2CCCC2)C=C1,6.336070607455965e-05
C#CC(CC#P)CCCC(C)C,6.336070607455965e-05
O=C[SH](CCc1ccccc1)CCc1ccc(O)cc1,6.0774921261708546e-05
Cc1ccc([N+](=O)[O-])cc1NC(=O)C1CCCCC1C(=O)O,6.0774921261708546e-05
COc1ccccc1OC1CCN(C(=O)c2c[nH]nn2)CC1,6.0774921261708546e-05
COc1ccc(CCNN=CC=CC#N)cc1OC,6.0774921261708546e-05
COCCN1C(=O)C(O)=C(OC)C1c1ccccc1,6.0774921261708546e-05
CCSCCCC(=O)C=Cc1ccccc1[N+](=O)[O-],6.0774921261708546e-05
CCOc1ccc2c(c1OC)C(=O)C(COC)N=C2,6.0774921261708546e-05
CCC1=NN(C(N)=Nc2ccccc2)C=NC2CC12,6.0774921261708546e-05
CC(C)C1=CC=C(NC(=O)CN(C=C=O)CC(=O)O)OC=C1,6.0774921261708546e-05
SCCCC1=CCCCC=[O+]C1,5.363367976828046e-05
S=C=NC=CCNC=CCCC1=NNC2=CC=CCC(=N1)C2,5.363367976828046e-05
OCCCCCCCCCCCc1ccncc1,5.363367976828046e-05
O=C1NCC(NC2CCCNC2)=C1c1nc2ccccc2[nH]1,5.363367976828046e-05
FCCCCCCCCCCCCCCS,5.363367976828046e-05
C[SH]=C(C)C(C)CCNC1CCCCCC1,5.363367976828046e-05
C[SH]=C(C)C(C)CCCCCC(C)CCBr,5.363367976828046e-05
CSC(CCCC[O-])CC(C)CCC(C)C,5.363367976828046e-05
COCC(C)CC(=N)C1C=C1C,5.363367976828046e-05
COC(C)CCCCCC(C)CCCC[O-],5.363367976828046e-05
CCSCN=CCCC(C)CCC(C)CC,5.363367976828046e-05
CCSC(C)CCCC(C)CN1CCCC1,5.363367976828046e-05
CCP(C)#CCCCCCCCCCOC,5.363367976828046e-05
CCOCCCCCCC(F)CC(C)(C)C,5.363367976828046e-05
CCOCCCCCC(C)CN1CCCC1,5.363367976828046e-05
CCOCC#[PH]CCCCCCCC(C)C,5.363367976828046e-05
CCCC[O+]=CC(C)CCCCCOCC,5.363367976828046e-05
CCCCSC(C)=NCC(C)CCC(C)C,5.363367976828046e-05
CCCCOC(C)CCCCCCCC=N,5.363367976828046e-05
CCCCCCCSCCCCC([O-])CC,5.363367976828046e-05
CCCCCCCN=C(CC)OCC(C)C,5.363367976828046e-05
CCCCCCCCCCN1CCOCC1,5.363367976828046e-05
CCCCCCCCCCCCCSC=N,5.363367976828046e-05
CCCCCCCCCC(CC)CC(N)=O,5.363367976828046e-05
CCCCCCCCC(F)(CCC)CSC,5.363367976828046e-05
CCCCCCCC(CC)C[N-]CCC[O-],5.363367976828046e-05
CCCCCCCC(C)CN1CCOCC1,5.363367976828046e-05
CCCCCCC(CC)C(C)c1cncc(O)c1,5.363367976828046e-05
CCCCCC(CC)CCCC(C)C(N)=O,5.363367976828046e-05
CCCCCC(C)C(C)CCCC(=O)CN,5.363367976828046e-05
CCCCCC(C)(C=O)CC#N,5.363367976828046e-05
CCCCCC(C)(C)CCC(C)N=COC,5.363367976828046e-05
CCCCCC(=N)C(C)C(CCCC)=[SH]C,5.363367976828046e-05
CCCCC=NCCC(C)(CC)CCOC,5.363367976828046e-05
CCCCC(CCCSCC)C(Br)CCC,5.363367976828046e-05
CCCCC(CC(C)C(C)C)C(C)COCl,5.363367976828046e-05
CCCCC(C)CNCSCC1CCC1C,5.363367976828046e-05
CCCCC(C)CCCCCN=CCSC,5.363367976828046e-05
CCCCC(C)(C)C(=N)CCCC(C)SC,5.363367976828046e-05
CCCCC(C(C)C(C)OC)N1CCCC1,5.363367976828046e-05
CCCC1=C(C)N(CC)C(=O)C1,5.363367976828046e-05
CCCC(F)C(C(C)C)C(C)CCOCC,5.363367976828046e-05
CCCC(COC)CC(Cl)CC(CC)CC,5.363367976828046e-05
CCCC(CCCN1CCCC1)C(C)OC,5.363367976828046e-05
CCCC(CCCCC(OC)C(C)C)=NC,5.363367976828046e-05
CCCC(CC)CCCC(C)COC(C)=N,5.363367976828046e-05
CCCC(C)C[N-]CC1NCCC1CCC,5.363367976828046e-05
CCCC(C)CSC(Br)CCC(C)(C)CC,5.363367976828046e-05
CCCC(C)CCCC#CC(C)N1CCCC1=O,5.363367976828046e-05
CCCC(C)(CCCC(C)NC)CC(C)=O,5.363367976828046e-05
CCC([O-])CCC(C)CCSC(CC)CC,5.363367976828046e-05
CCC(CCCC(C)C)CCC(C)C(N)=O,5.363367976828046e-05
CCC(CCCC(C)C(N)=O)CCC(C)C,5.363367976828046e-05
CCC(C)NCC(CO)CCCC1CCC1,5.363367976828046e-05
CCC(C)CCCC(C)(C)N1CCOCC1,5.363367976828046e-05
CCC(C)C1C=[SH]CCCCCNCCC1,5.363367976828046e-05
CCC(C)(CC)NCC(C)CC(C)C(C)=O,5.363367976828046e-05
CC1(C)C=C(C2CC[N-]C2)CN1,5.363367976828046e-05
CC(CN)CCCCCC1CCCCC1S,5.363367976828046e-05
CC(C)CCCCCCCC(Cl)CCCO,5.363367976828046e-05
CC(C)CCCCCCCC(=O)NC(C)C,5.363367976828046e-05
CC(C)CC(=S)NCCCCCC(C)(C)C,5.363367976828046e-05
C=NC(CCCC(C)(C)CC(C)C)COC,5.363367976828046e-05
C=C1CC2CC(OC)C(C1)N2C,5.363367976828046e-05
C=C1CC(CO)=CN1C(C)CC,5.363367976828046e-05
C#[PH]CC(C)CCCCCCCC(C)SC,5.363367976828046e-05
C#CC(C)(C(C)C)C(Cl)COC,5.363367976828046e-05
NCCCCOC=CCCC(=O)O,5.144486017970231e-05
COCC(C)OC(O)N1C=CCC1,5.144486017970231e-05
CNCC(CO)C(=O)CC1CSC1,5.144486017970231e-05
CCN1CC(C)(C)OC(=O)C1CO,5.144486017970231e-05
CCCONC1C=NN=C1C(C)C,5.144486017970231e-05
CCCCCC(=O)NC(C)C(=O)O,5.144486017970231e-05
CC1OC2(CCN(S)CC2)CC1O,5.144486017970231e-05
CC1C(CSC(=O)O)CCCP1C,5.144486017970231e-05
C=CNCC(S)CN1CC=NCC1,5.144486017970231e-05
C=C(C)CCO[SH]([O-])CCC(C)=[N-],5.144486017970231e-05
C1=COCCNCCCNCC=N1,5.144486017970231e-05
c1cncc(OCCOCCNCCCC2CCC2)c1,5.1444860179702305e-05
CSCCCSC(C)CCCCCCOCN,5.1444860179702305e-05
CC[SH](CNCC1CCCO1)OCCC(C)C,5.1444860179702305e-05
CCCCN=C(S)NC(C)(C)CCP(C)CC,5.1444860179702305e-05
CCCCCCCCO[SH]([O-])CCC(O)CC,5.1444860179702305e-05
CCCCCCC(C)(C)CNC(=O)c1ncccc1O,5.1444860179702305e-05
CCC(CO)CNOCCCCSCC(C)C,5.1444860179702305e-05
CCC(C)CCCCCS(=O)(=O)c1ccc(OC)cc1,5.1444860179702305e-05
CCC(C(C)C)C(O)OCCC(C)N(C)OC,5.1444860179702305e-05
CC(O)N(C)CCCNCCCN1CCCC1,5.1444860179702305e-05
C=NCCC(N)C(S)CNCCCCC(C)C,5.1444860179702305e-05
CCC[SH](C)CCCC(C)(C)C(C)C,4.354713398167088e-05
CCCS(C)(C)CCCCCC(C)C,4.354713398167088e-05
CCCCCC[SH](C)CCC(C)(C)C,4.354713398167088e-05
CCCCCCCCC(C)C[SH](C)C,4.354713398167088e-05
CCCCCCC(CCC)C[SH](C)C,4.354713398167088e-05
CCC(CC)C[SH](C)CCC(C)(C)C,4.354713398167088e-05
CCC(CC)CCCC(C)C[SH](C)C,4.354713398167088e-05
CC(CCC(C)(C)C)CC(C)[SH](C)C,4.354713398167088e-05
CN(C)C(CCOCC(O)F)CCOC(=O)N1CCCC1,4.354713398167087e-05
Cc1nnc(CSCCCCCC(C)O)c2ccccc12,3.843021085526093e-05
Cc1c(C(=O)NCC(=N)CCC(C)C)oc2c(Cl)cccc12,3.843021085526093e-05
C[N-]CCCCC(C)C,3.843021085526093e-05
C[N+](C)=CCC(C)(C)C,3.843021085526093e-05
CSCCCc1ccc(NC(=O)NCc2cccnc2)cc1,3.843021085526093e-05
CSCCCCC(C)C,3.843021085526093e-05
CSCCCC(C)(C)C,3.843021085526093e-05
CSCCC(C)C(C)C,3.843021085526093e-05
CSCC(C)CC(C)C,3.843021085526093e-05
CSC(C)CCC(C)C,3.843021085526093e-05
CSC(C)CC(C)(C)C,3.843021085526093e-05
CSC(C)C(C)C(C)C,3.843021085526093e-05
CSC(C)(C)C(C)(C)C,3.843021085526093e-05
COCOCCP(C)CCN,3.843021085526093e-05
COCCCCC(C)C,3.843021085526093e-05
COCCCC(C)(C)C,3.843021085526093e-05
COCCC(C)C(C)C,3.843021085526093e-05
COCC(C)CC(C)C,3.843021085526093e-05
COCC(C)C(C)(C)C,3.843021085526093e-05
COC(C)COc1ccc(-c2cc(O)nc(N)n2)cc1C(N)=O,3.843021085526093e-05
COC(C)CCC(C)C,3.843021085526093e-05
COC(C)CC(C)(C)C,3.843021085526093e-05
COC(C)C(C)C(C)C,3.843021085526093e-05
COC(C)(C)CC(C)C,3.843021085526093e-05
CC[N-]CC(CC)CC,3.843021085526093e-05
CCSCCCC(C)C,3.843021085526093e-05
CCSCCC(C)CC,3.843021085526093e-05
CCSCCC(C)(C)C,3.843021085526093e-05
CCSCC(C)C(C)C,3.843021085526093e-05
CCSCC(C)(C)CC,3.843021085526093e-05
CCSC(CC)C(C)C,3.843021085526093e-05
CCSC(C)CC(C)C,3.843021085526093e-05
CCSC(C)C(C)CC,3.843021085526093e-05
CCSC(C)(CC)CC,3.843021085526093e-05
CCOCCCCC(=O)Nc1cnn(Cc2c(C)noc2C)c1,3.843021085526093e-05
CCOCCCC(C)C,3.843021085526093e-05
CCOCCC(C)CC,3.843021085526093e-05
CCOCCC(C)(C)C,3.843021085526093e-05
CCOCC1Cc2n[nH]cc2CN1S(=O)(=O)c1ccc(Cl)cc1,3.843021085526093e-05
CCOCC(CC)CC,3.843021085526093e-05
CCOCC(C)C(C)C,3.843021085526093e-05
CCOC(C)CC(C)C,3.843021085526093e-05
CCN(C)CCN(C)C(=S)NN=C1CCCC(C)C1,3.843021085526093e-05
CCCn1c(O)nnc1SCC(=O)NC1=CC=CC(C)(C)CC1,3.843021085526093e-05
CCC[SH]=CC(C)CC,3.843021085526093e-05
CCC[N-]CCC(C)C,3.843021085526093e-05
CCC[N-]CC(C)CC,3.843021085526093e-05
CCC[N-]C(CC)CC,3.843021085526093e-05
CCC[N-]C(C)CCC,3.843021085526093e-05
CCC[N-]C(C)C(C)C,3.843021085526093e-05
CCCSCCC(C)C,3.843021085526093e-05
CCCSCC(C)CC,3.843021085526093e-05
CCCSCC(C)(C)C,3.843021085526093e-05
CCCSC(C)CCC,3.843021085526093e-05
CCCSC(C)(C)CC,3.843021085526093e-05
CCCOCC[O+](S)N(C)C,3.843021085526093e-05
CCCOCCC(C)C,3.843021085526093e-05
CCCOCC(C)CC,3.843021085526093e-05
CCCOC(C)CCC,3.843021085526093e-05
CCCOC(C)C(C)C,3.843021085526093e-05
CCCOC(C)(C)CC,3.843021085526093e-05
CCCC[N-]CCCC,3.843021085526093e-05
CCCCSCCCC,3.843021085526093e-05
CCCCSCC(C)C,3.843021085526093e-05
CCCCSC(C)CC,3.843021085526093e-05
CCCCSC(C)(C)C,3.843021085526093e-05
CCCCOCCCC,3.843021085526093e-05
CCCCOCC(C)C,3.843021085526093e-05
CCCCOC(C)CC,3.843021085526093e-05
CCCCOC(C)(C)C,3.843021085526093e-05
CCCCC[N-]CCC,3.843021085526093e-05
CCCCCSCCC,3.843021085526093e-05
CCCCCSC(C)C,3.843021085526093e-05
CCCCCP(=O)(O)C(C)N,3.843021085526093e-05
CCCCCOCCC,3.843021085526093e-05
CCCCCOC(C)C,3.843021085526093e-05
CCCCCC[N-]CC,3.843021085526093e-05
CCCCCCSCC,3.843021085526093e-05
CCCCCCOCC,3.843021085526093e-05
CCCCCCC[N-]C,3.843021085526093e-05
CCCCCCCSC,3.843021085526093e-05
CCCCCCCOC,3.843021085526093e-05
CCCCCCCCS,3.843021085526093e-05
CCCCCCCCO,3.843021085526093e-05
CCCCCCC=[SH]C,3.843021085526093e-05
CCCCCCC(C)O,3.843021085526093e-05
CCCCCC=[N+](C)C,3.843021085526093e-05
CCCCCC=S(C)C,3.843021085526093e-05
CCCCCC(S)CC,3.843021085526093e-05
CCCCCC(O)CC,3.843021085526093e-05
CCCCCC(C)SC,3.843021085526093e-05
CCCCCC(C)OC,3.843021085526093e-05
CCCCCC(C)CS,3.843021085526093e-05
CCCCCC(C)CO,3.843021085526093e-05
CCCCCC(C)=[SH]C,3.843021085526093e-05
CCCCCC(C)(C)S,3.843021085526093e-05
CCCCCC(C)(C)O,3.843021085526093e-05
CCCCCC(=O)NCC(C=COC)C(=COC)OC,3.843021085526093e-05
CCCCCC#[SH](C)C,3.843021085526093e-05
CCCCC=[SH]CCC,3.843021085526093e-05
CCCCC=S(C)CC,3.843021085526093e-05
CCCCC(S)CCC,3.843021085526093e-05
