smiles,deco-hop
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-][N-]CCl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=O)CCC(C)[NH-])cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[N-][NH-])c(C(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[N-][N-][N-]C(C)Cl)c(C(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[N-]Cl)c(S(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[N-]C(C)Cl)c(C(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(OC[N-]Cl)c(S(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(OCCl)c(S(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(OCC(C)Cl)c(C(=O)CCC(C)Cl)cc23)cc1C=N,0.9330882352941177
COc1cc2ncnc(Nc3ccc4c(c3)C(=N)CC=C4)c2cc1S(=O)CCC(C)Cl,0.9330882352941177
CCc1ccc(Nc2ncnc3cc(OCl)c(S(=O)C(Cl)C(Br)CC)cc23)cc1C=N,0.9330882352941177
CCc1ccc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)CC)cc23)cc1C=N,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C(=N)CC4)ncnc2cc1OC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]C[N-]C[N-]CCC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]C[N-]CCCl,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]C[N-]CCC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]CC[N-]CC[N-]C[N-]Cl,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]CC[N-]CC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]CCC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1O[N-]C(Cl)CC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1OC[N-]C[N-]CC[N-]CC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1OC#[O+],0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(CCC)c(C=N)c3)ncnc2cc1OC,0.9330882352941177
CCCCS(=O)c1cc2c(Nc3ccc(C)c(C=N)c3)ncnc2cc1OC,0.9330882352941177
CC(Cl)CCS(=O)c1cc2c(Nc3ccc4c(c3)C(=N)CC=C4)ncnc2cc1O[N-]CCCl,0.9330882352941177
CC(Cl)CCS(=O)c1cc2c(Nc3ccc4c(c3)C(=N)C=C4)ncnc2cc1O[N-]CCCl,0.9330882352941177
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)C[N-][N-][N-][N-][N-][N-]CC[N-]C4[N-][N-]C(C[N-]CC(C)([NH-])[N-][N-][N-]C(C)[N-]C(C)(Cl)C5([NH-])CC(C)(Br)C(C)([NH-])[N-][N-]5)C4(Cl)Cl)cc23)cc1[O+]=N[N-][N-][N-]CC[N-]Br,0.9330772904561012
C[N-]C(C)([NH-])C[N-]CC[N-][N-]C([N-]CC[N-][N-][N-]C1(C)[N-][N-]C([NH-])[N-]C(Cl)([N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]N=[O+]c2cc(Nc3ncnc4cc(O[NH-])c(S(C)=S)cc34)ccc2C)C([NH-])CC1([NH-])Br)C(Cl)[N-]C[N-]C([N-][N-]CC[N-]CC(C)([NH-])[N-][N-][N-]C(C)Cl)C(Cl)Cl,0.9330772904561012
Cc1cc(O[NH-])c(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-]C([NH-])[N-]CC(C)[N-]CCC(S)Cl,0.9330703012912482
C[N-]N=C1C=CCc2ccc(Nc3ncnc4cc(O[N-]C)c(S(=N)CCC(C)C(C)=O)cc34)cc21,0.9330634321193112
CCCCS(=O)c1cc2c(Nc3ccc(Br)c(C=NCC=CCc4ccc(CCC)c(C=NOC)c4)c3)ncnc2cc1O,0.933060776177691
CCC(Cl)CS(=O)c1cc2c(Nc3ccc(C(=O)CN)c(C=NCl)c3)ncnc2cc1OC,0.9330397133472679
COSN=C1CCc2ccc(Nc3ncnc4cc(OCl)c(C)cc34)cc21,0.9330242966751918
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC([NH-])Oc4cc5ncnc(Nc6ccc(C)c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][NH-])c6)c5cc4[N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[O-],0.9330065359477124
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=N[N-][N-][N-]CC[N-]C[N-]C(Cl)[N-][N-]C(C)[N-]C(Cl)([N-]C[NH-])C4([NH-])CC(C)(Br)C(C)(Cl)[N-][N-]4)cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C([NH-])Cl,0.9330065359477124
Cc1ccc(Nc2ncnc3cc(O[N-][N-][N-]Cc4ccc(Nc5ncnc6cc(O[N-][N-][N-]CC(C)c7cc8ncnc(Nc9ccc(C)c(N=NC([NH-])([N-]C(C)C[NH-])C(C)[NH-])c9)c8cc7S(=S)CCC(C)[NH-])c(C(=O)CCC(C)Cl)cc56)cc4C=N[N-]C(C)C)c(C(=O)CCC(C)Cl)cc23)cc1C=N[N-]C(Cl)Cl,0.9330065359477124
CCCSN=Cc1cc(Nc2ncnc3cc(OC)c(S(=O)CC(Cl)COc4cc5ncnc(Nc6ccc(CC)c(C=N[N-]C(Cl)CCl)c6)c5cc4S(=O)CC(Cl)CC)cc23)ccc1Cl,0.9330065359477124
CCCSN=C1CCc2ccc(Nc3ncnc4cc(OC)c(S(=O)CC(Cl)COc5cc6ncnc(Nc7ccc8c(c7)C(=NC)CCC8)c6cc5S(=O)CCC(C)Cl)cc34)cc21,0.9330065359477124
COc1cc2ncnc(Nc3ccc(C)c(C=NOCCl)c3)c2cc1C(=O)OCC=O,0.9329729321034327
CCON=Cc1cc(Nc2ncnc3cc(OCC)c(C(=O)OCC=O)cc23)ccc1C,0.9329729321034327
CCCOc1cc2ncnc(Nc3ccc(Cl)c(C=NOC)c3)c2cc1S(=O)OCC=O,0.9329729321034327
CCCOc1cc2ncnc(Nc3ccc(Cl)c(C=NOC)c3)c2cc1C(=O)OCC=O,0.9329729321034327
CC=COc1cc2ncnc(Nc3ccc(Cl)c(C=NOCC)c3)c2cc1C(=O)OCC(C)=O,0.9329729321034327
C=CON=Cc1cc(Nc2ncnc3cc(OCC)c(C(=O)OCC=O)cc23)ccc1C,0.9329729321034327
C#CCOc1cc2ncnc(Nc3ccc(C)c(C=NOC=C)c3)c2cc1C(=O)OCC(=O)Cl,0.9329729321034327
C[N-]C[N-]N=C1COCc2ccc(Nc3ncnc4cc(OCl)c(C)cc34)cc21,0.9329614604462475
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C(=Nc3ccc(Cl)c(C=NC)c3)CC4)ncnc2cc1OO[N-]CC(C)[N-]C,0.9329454523242319
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C(=Nc3ccc(Cl)c(C=NC)c3)CC4)ncnc2cc1OO[N-]C,0.9329454523242319
C=C(Cl)CCS(=O)c1cc2c(Nc3ccc4c(c3)C=NCCCC4)ncnc2cc1O[N-]C=CC[N-]Br,0.9329439909935267
CN=C1CC=Cc2ccc(Nc3ncnc4cc(O[N-]C[N-]CCCl)c(S(=O)CC(C(C)=O)C(C)c5ccc(C)c(N=N[N-][N-][N-][N-][N-]C[NH-])c5)cc34)cc21,0.932912007778318
Cc1cc(Nc2ncnc3cc(O[N-][N-][N-]CCCl)c(C(=O)CCC(C)Br)cc23)ccc1C=NCl,0.9328833821550154
C#COc1cc2ncnc(C[N-]C(Cl)(N=Cc3cc(Nc4ncnc5cc(O[NH-])c(C(=O)CCC(C)Cl)cc45)ccc3C)[N-][N-]CCl)c2cc1C(=O)OCl,0.9328789069584669
CC=CC=C(C=CC=N[N-][N-]CCl)Nc1ncnc2cc(O[NH-])c(C(=O)CCC(Cl)Oc3cc4ncnc(Nc5ccc(C)c(C=NC(Cl)(Cl)CCl)c5)c4cc3C(=O)CCC(C)Cl)cc12,0.9328710758914965
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=NC(N)([N-]C([NH-])(Cl)CC(C)[NH-])C(C)[NH-],0.9328681424446583
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-]C([NH-])([N-]C[NH-])C1([NH-])CC(C)(Br)C(C)(Cl)[N-][N-]1,0.932867473230427
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1N=N[N-]C([NH-])[N-]CC(C)Cl,0.932867473230427
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1N=NC(C)C[N-]C(CCl)[N-]C(C)[N-]Br,0.932867473230427
CCCCN=Cc1cc(Cc2ccc(Nc3ncnc4cc(OC[N-]C)c(S(=O)CC(Cl)CC)cc34)cc2C=NCl)ccc1Br,0.9328380836870831
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=N[NH-])cc23)cc1N=N[N-][N-][N-][NH-],0.9328298887122417
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=N[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-]C(Cl)(Cl)C([NH-])CBr,0.9328298887122417
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=N[N-][NH-])cc23)cc1N=NC([NH-])(CC[NH-])[N-][N-]C(C)CBr,0.9328298887122417
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C[NH-])cc23)cc1N=N[N-][N-][NH-],0.9328298887122417
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=N[N-]C(Cl)C([NH-])([N-]C[N-]C(C)[N-]Br)C(C)[NH-])cc23)cc1N=N[N-]C([NH-])C([NH-])([N-]CC(C)[NH-])C(C)[NH-],0.9328298887122417
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])c4ccc(Nc5ncnc6cc(O[NH-])c(S(=S)CCC(C)[NH-])cc56)cc4N=NC4([NH-])CC(Br)(C(C)C)C(C)(C[NH-])[N-][N-]4)cc23)cc1N=N[N-]C(C)[N-][N-]C(C)CCl,0.9328298887122417
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-]C(C)[N-]C([NH-])(CCC(C)[NH-])C([NH-])CC[N+](=S)c1cc2c(Nc3ccc(C)c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C(C)[NH-])c3)ncnc2cc1O[NH-],0.9328298887122417
Cc1ccc(Nc2ncnc3cc(OCCC(C)[NH-])c(S(=S)CCC([NH-])[N-]Br)cc23)cc1N=N[N-][N-][N-][N-]C(C)[N-]C(C)(Cl)[N-]CCCl,0.932820459144512
CCCCS(=O)c1cc2c(Nc3ccc(Cl)c(C4=NOC[N-]C4C)c3)ncnc2cc1O[N-]C=CCl,0.9328137155167255
Cc1ccc(Nc2ncnc3cc(C([NH-])CC[N+](=S)c4cc5c(Nc6ccc(C)c([O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]CCl)c6)ncnc5cc4O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1N=N[N-][N-][N-][N-][N-]C(Cl)([N-]C[NH-])C1([NH-])CC(Cl)(Br)C(Cl)(CC(C)[NH-])[N-][N-]1,0.9328063241106719
CN=C1CC=Cc2ccc(Nc3ncnc4cc(OCC[N-]Cc5cc6ncnc(Nc7ccc(C)c(C=NCC(Cl)Cl)c7)c6cc5C(=O)CCC(C)Cl)c(S(=O)CCC(Cl)C(=O)c5cc6c(Nc7ccc(C)c(C=NC(C)(Cl)CC[N-]C(C)C)c7)ncnc6cc5O[N-][N-][N-]CCl)cc34)cc21,0.9327884438446912
CCCCN=Cc1cc(Nc2ncnc3cc(OC)c(C(=O)C=O)cc23)ccc1Br,0.932742214532872
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C=NCC4)ncnc2cc1OC[N-]CN=Cc1cc(NN)ccc1C,0.932741116751269
C=COc1cc2ncnc(Nc3ccc(C)c(C(=NCl)c4ccc(C)c(N=N[N-][N-][N-]C(C)[N-]CC[NH-])c4)c3)c2cc1S(=O)CCC(C)[N-]Br,0.932741116751269
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1C([NH-])CCS(=S)c1cc2c(Nc3cccc(C=NCC(C)Cl)c3)ncnc2cc1O[NH-],0.9327376520228344
Cc1ccc(Nc2ncnc3cc(O[NH-])c([O+]=N[N-][N-][N-][N-][NH-])cc23)cc1[O+]=N[O-],0.9327267872129397
CCCON=Cc1cc(Nc2ncnc3cc(OC(Cl)CC)c(C=N[N-]CCCl)cc23)ccc1Cl,0.9327267872129397
CCCON=Cc1cc(Nc2ncnc3cc(OC(Cl)CC)c(C=NC)cc23)ccc1Cl,0.9327267872129397
CCCSN=Cc1cccc2ccc(Nc3ncnc4cc(O[N-]CC[N-]C)c(S(=O)CCC(C)Cl)cc34)cc12,0.9327205882352941
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)C(=O)O)cc23)cc1N=N[NH-],0.9327137865857151
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)C(=O)O)cc23)cc1N=N[N-][N-][N-]C(C)[N-]C([NH-])(Cl)C(C)[N-][N-]I,0.9327137865857151
CC(=O)[N-]C[N-]N=Cc1cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])C#N)cc23)ccc1C,0.9327035449941566
C[N-]CCC[N-]Oc1cc2ncnc(Nc3ccc4c(c3)CN4C)c2cc1S(=O)CCC(C)[N-]CCl,0.9326980792316927
Cc1ccc(Nc2ncnc3cc(O[N-]CC(Cl)CC(C)Cl)c(C(=O)CCC(C)Cl)cc23)cc1C=NCC(Cl)Cl,0.9326722338204593
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C=NCCC4)ncnc2cc1O[N-]CCCC(C)Cl,0.9326722338204593
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C=NCCC4)ncnc2cc1O[N-]CCC(Cl)CC,0.9326722338204593
CCCCS(=O)c1cc2c(Nc3ccc4c(c3)C(=NCCC)CC4)ncnc2cc1O[N-]CCC(Cl)CC,0.9326722338204593
CCC(Cl)CC[N-]Oc1cc2ncnc(Nc3ccc4c(c3)C(=NC[N-]C)CC=C4)c2cc1S(=O)CCC(C)Cl,0.9326722338204593
CCC(Cl)CC[N-]Oc1cc2ncnc(Nc3ccc4c(c3)C(=NC)CC=C4)c2cc1S(=O)CCC(C)Cl,0.9326722338204593
CCC(Cl)CC[N-]Oc1cc2ncnc(Nc3ccc4c(c3)C(=NC)C=C4)c2cc1S(=O)CCC(C)Cl,0.9326722338204593
CCCCS(=O)c1cc2c(Nc3ccc(Cl)c(C=NCCC[N-]Oc4cc5ncnc(Nc6cc(C=NCC)c(C)c(OC)c6)c5cc4S(=O)CCCC)c3)ncnc2cc1OCCC,0.9326535821657496
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-]c1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][NH-],0.9326497849397226
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-]c1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]CC([NH-])Cl,0.9326497849397226
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-][N-][N-][N-][N-][NH-])cc23)cc1[O+]=N[N-][N-][N-][N-]c1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][NH-],0.9326497849397226
Cc1ccc(Nc2ccc3c(c2)C(=NO[N-]C(C)Cl)CC=C3)cc1C=N[N-]C(C)C(C)[N-]Oc1cc2ncnc(Nc3ccc(C)c(C=NCl)c3)c2cc1C(=O)CCC(C)Cl,0.9326400342068292
C[N-][N-]Oc1ccc(Nc2ncnc3cc(OC)c(S(=O)CCC(C)Cl)cc23)cc1S(=O)CCC(C)Cl,0.9326196473551638
C[N-]Oc1ccc(Nc2ncnc3cc(O[N-]C)c(S(=O)CCC(C)Cl)cc23)cc1S(=O)CCC(C)Cl,0.9326196473551638
C[N-]CC[N-]Oc1ccc(Nc2ncnc3cc(OC)c(S(=O)CCC(C)Cl)cc23)cc1S(=O)CCC(C)Cl,0.9326196473551638
COc1cc2ncnc(Nc3ccc(O[NH-])c(S(=S)CCC(C)Cl)c3)c2cc1S(=O)CCC(C)Cl,0.9326196473551638
CCCCS(=O)c1cc2c(Nc3ccc(OCC)c(S(=O)CC(Cl)CC)c3)ncnc2cc1O[N-]CCBr,0.9326196473551638
CCC(Cl)CS(=O)c1cc2c(Nc3ccc(O[N-]Cl)c(S(=O)CCC(C)Cl)c3)ncnc2cc1OC,0.9326196473551638
CC([NH-])CCS(=S)c1cc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)Cl)cc23)ccc1O[NH-],0.9326196473551638
CC([NH-])CCS(=S)c1cc(Nc2ncnc3cc(O[N-][N-][N-]CC(C)[N-]CC[N-]Br)c(C(=O)CCC(C)Cl)cc23)ccc1O[NH-],0.9326196473551638
C=COc1cc2ncnc(Nc3ccc(OCl)c(C=NOC)c3)c2cc1C=C(Br)CCl,0.9326115061409179
C=CON=Cc1cc(Nc2ncnc3cc(OC=C)c(CCl)cc23)ccc1O[NH-],0.9326115061409179
CCCCS(=O)c1ccc(Nc2ncnc3cc(O[N-]CCl)c(S(=S)CSCCC)cc23)cc1C=NCC,0.932602250522202
CC(=O)C1(C)CC([NH-])(N=NCc2cc(Nc3ncnc4cc(O[NH-])c(S(=S)[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]N=[O+]c5cc(Nc6ncnc7cc(O[NH-])c([N+](=S)CCC(C)[NH-])cc67)ccc5C)cc34)ccc2C)[N-]C1(C)C[N-]Cl,0.9325968000951644
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC([NH-])[N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][NH-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC([NH-])[N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][NH-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC([NH-])[N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][NH-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][NH-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c([N+](=S)CCC([NH-])C(=O)CCC(C)Cl)cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C(Cl)([N-]C[NH-])C([NH-])(Cl)CBr,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])[N+](=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-][N-]C([N-][NH-])[N-]CCBr,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1[O+]=N[N-][N-][N-][N-][NH-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1C=N[N-][NH-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1C=N[N-][N-]C(C)C,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1C=N[N-]C[N-][N-]C(C)CBr,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1C=N[N-]C[N-]I,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC([NH-])S(=S)CCC(C)[NH-])cc23)cc1C=NC(Cl)(C[N-]C(C)[N-][N-]Cl)CC(C)[N-]C(C)Br,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(Cl)S(=O)CCC(C)Cl)cc23)cc1C=NCC=[N-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(Cl)S(=S)CCC(C)Cl)cc23)cc1C=NC=C=[N-],0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[NH-])c(C(=O)CCC(Cl)C(=O)CCC(C)Cl)cc23)cc1C=N[N-]CCl,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[N-][N-][N-]CCl)c(C(=O)CCC(Cl)S(=S)CCC(C)Cl)cc23)cc1C=NCCCl,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[N-]Cl)c(C(=O)CCC(Cl)S(=S)CCC(C)Cl)cc23)cc1C=N[N-]C(C)CCl,0.9325811676360156
Cc1ccc(Nc2ncnc3cc(O[N-]CCl)c(S(=O)CCC(Cl)C(=O)CCC(C)Cl)cc23)cc1C=NCl,0.9325811676360156
C[N-]CC[N-]Oc1cc2ncnc(Nc3ccc4c(c3)C(=NC[N-]CCl)CC=C4)c2cc1S(=O)CCC(Cl)S(=O)CCC(C)Cl,0.9325811676360156
CN=C1CC=Cc2ccc(Nc3ncnc4cc(O[N-]C(C)Cl)c(S(=O)CCC(Cl)S(=O)CCC(C)Cl)cc34)cc21,0.9325811676360156
CCc1ccc(Nc2ncnc3cc(OCl)c(S(=O)C(Cl)C(Br)CS(=O)CCC(C)Cl)cc23)cc1C=NC,0.9325811676360156
CCc1ccc(Nc2ncnc3cc(OC[N-]C)c(S(=O)CC(Cl)CS(=O)CCC(C)Cl)cc23)cc1C=N[N-]Cl,0.9325811676360156
CCCN=Cc1cc(Nc2ncnc3cc(OC)c(S(=O)CCCS(=O)CC(Cl)CC)cc23)ccc1Br,0.9325811676360156
CCCCS(=O)CCCS(=O)c1cc2c(Nc3ccc4c(c3)C=NCCC4)ncnc2cc1OCC,0.9325811676360156
CCCCS(=O)CCCS(=O)c1cc2c(Nc3ccc4c(c3)C=NCCC4)ncnc2cc1OBr,0.9325811676360156
CCCCS(=O)CCCS(=O)c1cc2c(Nc3ccc4c(c3)C(=N[N-]C[N-]CC)CC4)ncnc2cc1O[N-]CC,0.9325811676360156
CCCCS(=O)CCCS(=O)c1cc2c(Nc3ccc4c(c3)C(=N[N-]CC)CC4)ncnc2cc1OC,0.9325811676360156
CCCCS(=O)CCCS(=O)c1cc2c(Nc3ccc(C)c(C=NCC)c3)ncnc2cc1O[N-]CCl,0.9325811676360156
CCCCS(=O)CC(Cl)CS(=O)c1cc2c(Nc3ccc(CC)c(C(C)=NCC)c3)ncnc2cc1OC,0.9325811676360156
CCC(Cl)CS(=O)CCCS(=O)c1cc2c(Nc3ccc4ccncc4c3)ncnc2cc1OC[N-][N-]C,0.9325811676360156
C=Cc1cc2c(Nc3ccc4c(c3)C(=NSCC)CC4)ncnc2cc1O[N-]SC[N-]C(CC)CS(=O)c1cc2c(Nc3ccc(CC)c(C=N[N-]CCl)c3)ncnc2cc1OC[N-]C,0.9325760244217447
CCc1ccc(Nc2ncnc3cc(OCCl)c(S(=O)CC(Cl)CC)cc23)cc1C=NPNC,0.9325662907650107
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[NH-])cc23)cc1CNO[NH-],0.9325311942959001
Cc1ccc(Nc2ncnc3cc(O[NH-])c(S(=S)CCC(C)[N-]C(C)Br)cc23)cc1CN[O-],0.9325311942959001
Cc1ccc(Nc2ncnc3cc(O[NH-])c(C)cc23)cc1C=N[N-]CC=CC(=O)[N-][N-]C([NH-])[N-]CCC[NH-],0.9325271716585083
