smiles,aripiprazole-similarity
S[SH]C=C1CCc2ccc(OCCCCN3CCN(c4c(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)ccc(Cl)c4Cl)CC3)cc2N1,0.6878980891719745
S[SH]C(S)=C1CCc2ccc(OCCSCCN3CCN(c4cccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)c4Cl)CC3)cc2N1,0.6878980891719745
S[SH]C(S)=C1CCc2ccc(OCCCCN3CCN(c4cccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)c4Cl)CC3)cc2N1,0.6878980891719745
S[SH](Cl)C=C1CCc2ccc(OCCCC[SH](Br)[SH]=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)cc2N1,0.6878980891719745
SS(Br)=C=C1CCc2ccc(OCCCCCN3CCN(C4=CC=C(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)C4Cl)CC3)cc2N1,0.6878980891719745
SP(=[SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)=C1CCc2ccc(OCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.6878980891719745
SNCN=C=C1CCc2ccc(OCCCCN3CCN(C4=C(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)CC(Cl)=C4Cl)CC3)cc2N1,0.6878980891719745
SCC=C=C1CCc2ccc(OCCCCCCN3CCN(C4=C(OCCCN5CCN(c6cccc(Cl)c6Cl)CC5)CC(Cl)=C4Cl)CC3)cc2N1,0.6878980891719745
NS([O-])=C1CCc2ccc(OCCCCCN3CCN(c4ccc(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4Cl)CC3)cc2N1,0.6878980891719745
Clc1cccc(N2CCN(CCCCO[SH][SH](Cl)=C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)CC2)c1Cl,0.6878980891719745
Clc1cccc(N2CCN(CCCCC[SH][SH](Br)C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)CC2)c1Cl,0.6878980891719745
Clc1cccc(N2CCN(CCCCC[SH](Br)[SH]C=C3CCc4ccc(OCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)CC2)c1Cl,0.6878980891719745
[SH]=[SH][SH]N=C1CCc2ccc(N3CCN(CCCCCOc4ccc5c(c4)PCC5)CC3)cc2N1,0.6878306878306879
[SH]=[SH][SH](Cl)[SH]C=C1CCc2ccc(OCCCCN3CCN(C4=CC=[SH]([N+]#[SH])N=C4Cl)CC3)cc2N1,0.6878306878306879
[SH]#[N+]C=[SH]C=C1CCc2ccc(OCCCCCN3CCN(C4=C([N+]#[SH])CC(Cl)=C4Cl)CC3)cc2N1,0.6878306878306879
Oc1ccc(OCCOCCCN2CCN(N3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1CS,0.6878306878306879
OC1(Cl)CCC2=CCc3ccc(OCC=NCCN4CCN(c5cccc(Cl)c5Cl)CC4)cc3C2N1,0.6878306878306879
O=C(c1ccc(OCCCCN2CCN(C3=CC=C4CC=NC43)CC2)cc1Cl)c1cccc(Cl)c1Cl,0.6878306878306879
NNc1c(NC=O)cccc1N1CCN(CCCCOc2ccc(-c3ccccc3Cl)c(Cl)c2)CC1,0.6878306878306879
N#CC1=C(N2CCN(CCCCCCCOc3ccc4c(c3)NC(=C[SH]S)CC4)CC2)C(Cl)=C(Cl)C1,0.6878306878306879
Clc1cccc(N2CCN(CCCCCCCCOC3=CCN(c4cccc(Cl)c4Cl)C3)CC2)c1Cl,0.6878306878306879
Clc1cccc(N2CC=C(OCOCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1Cl,0.6878306878306879
Cc1cccc(N2CCN(CCCCOc3ccc(-c4ccc5c(=O)o[nH]c5c4)c(N)c3)CC2)c1Cl,0.6878306878306879
COc1cccc(OCCCCCN2CCN(c3cccc(-c4ccc(C=O)c(Cl)c4)c3Cl)CC2)c1,0.6878306878306879
CONC=C1CCc2ccc(OCCCCN3CCN(c4cccc([SH][N+]=[SH])c4Cl)CC3)c(C)c2N1,0.6878306878306879
C=CC1=C(N2CCN(CCCCCOc3ccc4c(c3)NC(=C[SH]=CS[O-])CC4)CC2)C(Cl)=C(Cl)C1,0.6878306878306879
[SH]=[SH]CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
[SH]=[N+]CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
[SH]=CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
[SH]#[N+]CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
[O-][SH]CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
[O-]SCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
[O-]CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
S[SH]CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
SSCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
SCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
PCOCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
OCOCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
OCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
NNCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
NCOCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
NCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
N=CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
N#CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
FCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
Clc1cccc(N2CCN(CCCCNBr)CC2)c1Cl,0.6877192982456141
Clc1cccc(N2CCN(CCCCCBr)CC2)c1Cl,0.6877192982456141
ClCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
C=CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
C#CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6877192982456141
O=C[SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(C4=C(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)CC(Cl)=C4Cl)CC3)cc2N1,0.6876310272536688
O=CC=C1CCc2ccc(OCCCN3CCN(C4=C5CCC(O)(Cl)NC5=CC4OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)cc2N1,0.6876310272536688
O=C(O)C=C1CCc2ccc(OCCCCCCN3CCN(C4=CC=C(OCCCCCN5CCN(c6cccc(Cl)c6Cl)CC5)C4Cl)CC3)cc2N1,0.6876310272536688
[SH]=[SH][SH][SH][SH]N=C1CCc2ccc(OCCCCN3CCN(c4ccc5c(c4)NCC5)CC3)cc2N1,0.6875
[SH]=[N+]N[SH]C=C1CCc2ccc(OCCCCN3CCN(c4ccc5c(c4)NC=CC5)CC3)cc2N1,0.6875
S[SH][SH]=C=C1C=C(N2CCN(CCCCOc3ccc4c(c3)NC(=C=[SH][SH]S)CC4)CC2)C(Cl)=C(Cl)C1,0.6875
Oc1ccc(Cl)c(Cl)c1N1CC=C(N2CCN(CCOc3ccc4c(c3)NC(=CCSS)CC4)CC2)C1,0.6875
NN1OC=Cc2ccc(OCCCCN3CCN(C4=CC=CN(c5cccc(Cl)c5Cl)C4Cl)CC3)cc21,0.6875
Clc1cccc(N2CCN(CCCCCOC3=CN(c4cccc(Cl)c4Cl)C4CCNC4=C3)CC2)c1Cl,0.6875
Clc1cccc(N2CC=C(OCCCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1Cl,0.6875
Clc1cccc(N2CC=C(OCCCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1Cl,0.6875
Cc1cccc(N2CCN(CCCCOCCCOC3=CCN(c4cccc(Cl)c4Cl)CC3)CC2)c1Cl,0.6875
Cc1cccc(N2CCN(CCCCOC3=CN(CCCOc4ccc(Cl)c(Cl)c4)CC=C3)CC2)c1Cl,0.6875
Cc1ccc(Oc2cc(OCCCCN3CCN(c4cccc5[nH]c(=O)[nH]c45)CC3)ccc2Cl)cc1Cl,0.6875
Cc1cc(OCCCCCCCCCN2CCN(C3=CN(c4cccc(C)c4Cl)CC3)CC2)ccc1Cl,0.6875
CCONc1cccc(OCCCCCN2CCN(c3cccc(-c4cccc(Cl)c4Cl)c3Cl)CC2)c1,0.6875
O=CCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6872852233676975
O[SH]C=C1CCc2c3c(cc(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)c2N1)N[SH](#[SH])CC3,0.6871794871794871
Clc1cccc(N2CC=C(N3C=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)CC2)c1Cl,0.6871794871794871
Clc1cccc(CNC2CCC3=CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3N2)c1Cl,0.6871794871794871
Clc1cccc(C2=[SH]#S3=CC(OCCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)=CC=C3CC2)c1Cl,0.6871794871794871
OC=C=C1CCc2ccc(OCCCCCCN3CCN(c4c(Cl)c(Cl)cc5c4CCC(Cl)N5)CC3)cc2N1,0.6868686868686869
O=C(Nc1ccc2c(c1)OCCO2)c1ccc(OCCCCN2CCN(c3cccc(F)c3Cl)CC2)cc1Cl,0.6868686868686869
Clc1cccc(N2CCN(CCCCCOc3ccc4c(c3)CCC4)CC2)c1-c1ccc2c(c1)[SH]=CCC2,0.6868686868686869
Clc1c(-c2ccc3c(c2)N=CCC3)cccc1N1CCN(CCCCOc2ccc3c(c2)N=CCC3)CC1,0.6868686868686869
Cc1cccc(N2CCN(CCCCCOC3=CCN(CCCCOc4ccc(F)c(Cl)c4)CC3)CC2)c1Cl,0.6868686868686869
C=Cc1cccc(N2CCN(CCCCOC3=CCN(CCCCOc4ccc(Cl)c(F)c4)CC3)CC2)c1Cl,0.6868686868686869
Pc1cc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1Cl,0.6865671641791045
Oc1ccc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1S,0.6865671641791045
Oc1ccc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1O,0.6865671641791045
Oc1ccc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1F,0.6865671641791045
Oc1ccc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1Cl,0.6865671641791045
Oc1ccc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1O,0.6865671641791045
Oc1ccc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1F,0.6865671641791045
Oc1ccc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1Cl,0.6865671641791045
O=C1Nc2cccc(OCCCCN3CCN(c4cccc(Cl)c4CCCOc4ccc(Cl)c(CS)c4)CC3)c21,0.6865671641791045
O=C1CNc2cc(OCCCN3CCN(C4=CN(c5cccc(Cl)c5-c5cccc(Cl)c5Cl)CC4)CC3)ccc21,0.6865671641791045
O=C(NCC1=CC=CCC1)C1CCc2ccc(N3CCN(CCCCOc4ccc(O)c(Cl)c4)CC3)c(Cl)c2C1,0.6865671641791045
Nc1ccc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1N,0.6865671641791045
Nc1ccc(OCCCCN2CCN(CCN3CCN(C4=CN(c5cccc(Cl)c5Cl)CC4)CC3)CC2)cc1N,0.6865671641791045
Nc1ccc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1Cl,0.6865671641791045
Nc1cc(OCCCCN2CCN(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1CC=CO,0.6865671641791045
Nc1cc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1O,0.6865671641791045
Nc1cc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1Cl,0.6865671641791045
Fc1ccc(OCN2CCN(C3=CC=C(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)C3)CC2)cc1Cl,0.6865671641791045
Fc1cc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1Cl,0.6865671641791045
Clc1ccc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1Cl,0.6865671641791045
Clc1cc(OCCCCN2CCN(CCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1Br,0.6865671641791045
Clc1c(COc2ccc3c(c2)NOCC3)cccc1N1CCN(CCCOc2ccc3c(c2)NOCC3)CC1,0.6865671641791045
Clc1c(COc2ccc3c(c2)NOC3)cccc1N1CCN(CCCCOc2ccc3c(c2)SNOC3)CC1,0.6865671641791045
Cc1ccc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1N,0.6865671641791045
Cc1ccc(N2CCN(CCCCOc3cccc(Cl)c3)CC2)cc1CN1CCN(c2cccc(Cl)c2Cl)CC1,0.6865671641791045
Cc1cc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1O,0.6865671641791045
CCCOc1cc(OCCCCN2CCN(CCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1F,0.6865671641791045
CC(CCCN1CCN(CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)Oc1ccc2c(c1)NCC2=O,0.6865671641791045
C=CCCc1ccc(OCCCCN2CCN(CN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1NSCC,0.6865671641791045
[SH]=[SH][SH][SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[SH][SH]OCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[SH][SH]COCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[SH][SH]=[SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[SH]N[SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[SH]COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+][SH][SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+][SH]OCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+][SH]=NOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+]OCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+]COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+]C=[SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+]C=COCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=C[N+][SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=C[N+]COCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]#[N+][SH]NOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[O-][SH]=COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[O-]SC=[SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[O-]NCCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[O-]C=NOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
S[SH]SOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
S[SH]OCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
SSCOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
SN=COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
OSC=[SH]OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
OCOCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
OCCCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
OC=COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
NOCCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
NCCOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
NCCCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
NC=COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
N#COCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
N#COCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
FCCOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
Clc1cccc(N2CCN(CCCCCOCCBr)CC2)c1Cl,0.6864686468646864
ClOCCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
ClCCOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
ClC=COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
COOCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
COCCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
COCCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
CCOCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
CCCOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
CCCCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
CCC=COCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
CC=COCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
C=COCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
C=CCCOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
C=CC=COCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6864686468646864
[SH]=[N+][SH]=C=C1CCc2ccc(OCCCC=NN3CCN(c4cccc(-c5cccc(Cl)c5Cl)c4Cl)CC3)cc2N1,0.6862745098039215
SC=NC=C1CCc2ccc(OCCCCCN3CCN(C4=CCN(c5cccc6nc[nH]c56)C4)CC3)cc2N1,0.6862745098039215
O=Cc1ccc(OCCCCN2CCN(Cl)CC2)cc1CCCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.6862745098039215
Clc1cccc(N2CCN(CCCOc3ccc4c(c3)NOC4)CC2)c1CCCCOc1ccc2c(c1)NCC2,0.6862745098039215
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)[SH]=CCC4)CC2)c1CCOc1ccc2c(c1)NOC2,0.6862745098039215
Clc1cc(OCCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1CN1CCN(c2ccccc2Cl)CC1,0.6862745098039215
Clc1c(-c2ccc3c(c2)CCC3)cccc1N1CCN(CCOCCCCOc2ccc3c(c2)NCCC3)CC1,0.6862745098039215
Cc1ccc(N2CCN(CCCCOc3ccc(CCN4CCN(c5cccc(Cl)c5Cl)CC4)c(F)c3)CC2)cc1,0.6862745098039215
Cc1cc(OCCCCN2CCN(C=COCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc1C=O,0.6862745098039215
CC(=O)c1cccc(N2CCN(CCCCN3CCN(CCCOc4ccc5c(c4)NC(Br)CC5)CC3)CC2)c1Cl,0.6862745098039215
SC=C1CCc2ccc(OCCCc3cccc(Cl)c3Cl)cc2N1,0.686084142394822
O=CCCOCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.686084142394822
O=CC=COOCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.686084142394822
Clc1ccc(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,0.686084142394822
Cc1ccc(OCCN2CCN(c3ccccc3Cl)CC2)cc1Cl,0.686084142394822
CC1=CC(OCCN2CCN(c3cccc(Cl)c3Cl)CC2)=CCC1,0.686084142394822
S[SH]C(S)=C1CCc2ccc(OCCCCCCN3CCN(c4ccc5c(c4Cl)NC(=CC=[SH]S)CC5)CC3)cc2N1,0.6859903381642511
Nc1cccc(N2CCN(c3c(Cl)cccc3N3CCN(CCCOc4ccc5c(c4)NC(O)CC5)CC3)CC2)c1Cl,0.6859903381642511
Clc1nc2cccc(N3CCN(CCCCOc4ccc(Cl)c(N5CCN(c6cccc(Cl)c6Cl)CC5)c4)CC3)c2[nH]1,0.6859903381642511
Clc1cccc(N2CCN(CCCOc3ccc4c(c3)NOCC4)CC2)c1CCCCOc1ccc2c(c1)OCC2,0.6859903381642511
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)SNOC4)CC2)c1CCOc1ccc2c(c1)NCCC2,0.6859903381642511
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)NOCC4)CC2)c1CCOc1ccc2c(c1)SNOC2,0.6859903381642511
Clc1cccc(N2CCN(CCCCCOc3ccc4c(c3)NOCC4)CC2)c1CCOc1ccc2c(c1)NOC2,0.6859903381642511
Clc1cccc(N2CCN(CCCCCOc3ccc4c(c3)NCN4)CC2)c1CCCOc1ccc2c(c1)NCC2,0.6859903381642511
Cc1nc2cccc(N3CCN(CCCCOc4ccc(Cl)c(N5CCN(c6cccc(Cl)c6Cl)CC5)c4)CC3)c2[nH]1,0.6859903381642511
Cc1ccc(OCCCCCN2CC=C(OCCCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1N=N,0.6859903381642511
Cc1c(OCCCCCN2CCN(CN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)ccc2c1NC(=CCSS)CC2,0.6859903381642511
C=Cc1ccc(OCCCCN2C=C(OCCCOCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc1N,0.6859903381642511
C=CC=CCc1ccc(OCCCCN2CCN(c3cccc(Cl)c3Oc3ccc4c(c3)N[SH](#[SH])CC4)CC2)cc1N,0.6859903381642511
[SH]=[SH][SH][SH]=C=C1CCc2ccc(OCCCCN3CCN(c4ccc5c(c4Cl)NC(=C[SH][SH](Cl)[SH]=[SH])CC5)CC3)cc2N1,0.6857142857142856
[SH]=[N+][SH][SH](Cl)=C=C1CCc2ccc(OCCCCN3CCN(c4ccc5c(c4Cl)NC(=CNN[N+]#[SH])CC5)CC3)cc2N1,0.6857142857142856
[SH]=[N+]N[SH]C=C1CCc2ccc(OCCCCN3CCN(c4ccc5c(c4Cl)NC(=C=[SH](Cl)[SH][N+]=[SH])CC5)CC3)cc2N1,0.6857142857142856
SCC=C1CCc2ccc(OCCCc3cccc(Cl)c3Cl)cc2N1,0.6857142857142856
SC1=CC2(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)O[SH]12,0.6857142857142856
Oc1ccc(OCCCCN2CCN(c3cccc(SCl)c3COc3ccc4c(c3)NC(=C=[SH][N+]#[SH])CC4)CC2)cc1S,0.6857142857142856
Oc1cc(OCCCCN2CCN(C3=CC=C(OCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)CC2)ccc1Cl,0.6857142857142856
NC1=CC=C(NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1,0.6857142857142856
Fc1cccc(N2CCN(CCCCc3ccccc3Cl)CC2)c1Cl,0.6857142857142856
FC1=CC([N-]CCCCN2CCN(c3cccc(Cl)c3Cl)CC2)=CC1,0.6857142857142856
Clc1cccc(N2CCN(CCCOC3=CCCC(Cl)C3)CC2)c1Cl,0.6857142857142856
Clc1cccc(N2CCN(CCCOC3=CC=NC(Br)C3)CC2)c1Cl,0.6857142857142856
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)NCCC4)CC2)c1CCCOc1ccc2c(c1)NCCC2,0.6857142857142856
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)NC=CCCC4)CC2)c1COc1ccc2c(c1)NCCC2,0.6857142857142856
Clc1cccc(N2CCN(CCCCOc3ccc4c(c3)N=C(CN3CCN(c5cccc(Cl)c5Cl)CC3)C4)CC2)c1Cl,0.6857142857142856
Clc1cccc(N2CCN(CCCCCCOc3ccc4c(c3)CCC4)CC2)c1CCOc1ccc2c(c1)NOCC2,0.6857142857142856
Clc1cccc(N2CCN(CCC=C3CCc4ccc(OCN5CCN(c6cccc(Cl)c6Cl)CC5)cc4N3)CC2)c1Cl,0.6857142857142856
Clc1c(COc2ccc3c(c2)NOCC3)cccc1N1CCN(CCCCCCCOc2ccc3c(c2)NCC3)CC1,0.6857142857142856
Clc1c(CCCOc2ccc3c(c2)NOCC3)cccc1N1CCN(CCCCOc2ccc3c(c2)NOCC3)CC1,0.6857142857142856
Clc1c(CCCCOc2ccc3c(c2)OCC3)cccc1N1CCN(CCCCOc2ccc3c(c2)NOCC3)CC1,0.6857142857142856
Clc1c(CCCCOc2ccc3c(c2)NOCC3)cccc1N1CCN(CCCCOc2ccc3c(c2)OCC3)CC1,0.6857142857142856
ClCCCOc1ccc2c(c1)NC(=[SH]Cc1cccc(Cl)c1Cl)CC2,0.6857142857142856
ClC1=CCC(OCCCCN2CCN(c3ccccc3Cl)CC2)=C1Cl,0.6857142857142856
Cc1ccc(OCCCCN2CCN(C3=CC=C(Cl)C3)CC2)cc1Cl,0.6857142857142856
Cc1ccc(OCCCCN2C=C3CCC(OCCCCN4CCN(c5cccc(Cl)c5Cl)CC4)CC3=CC2)cc1C=O,0.6857142857142856
CC1=CC=C(N2CCN(CCCCOc3ccc(Cl)c(Cl)c3)CC2)C1,0.6857142857142856
CC(=O)C=C1CCc2ccc(OCCCN3CCN(c4cccc(Oc5ccc6c(c5)N[SH](#[SH])CC6)c4Cl)CC3)cc2N1,0.6857142857142856
[SH]=C=NOC=C1CCc2ccc(OCCCCN3CCN(CCCN4CCN(c5ccc(Br)c(Cl)c5Cl)CC4)CC3)cc2N1,0.6854460093896713
O=c1o[nH]c2cc(OCCCCCN3CCN(c4cccc(Cl)c4CN4CCN(c5cccc(Cl)c5Cl)CC4)CC3)ccc12,0.6854460093896713
O=C(CCCCOC1=CCN(CCCCOc2ccc3c(c2)NC(=NO)CC3)CC1)N1C=CN(c2cccc(Cl)c2Cl)CC1,0.6854460093896713
Clc1cccc(N2CCN(CCOc3ccc4c(c3)NC(=C=[SH][SH]N3CCN(c5cccc(Cl)c5Cl)CC3)CC4)CC2)c1Cl,0.6854460093896713
